MD,RPMA,WOBA,ROPA
2813.6,79.0,6.565,0.515
2813.7,79.0,5.505,0.55
2813.8,79.0,5.33,0.55
2813.9,79.0,5.445,0.25
2814.0,79.0,6.42,0.25
2814.1,79.0,7.365,0.315
2814.2,79.0,8.385,0.47
2814.3,79.0,9.335,0.56
2814.4,79.0,9.07,0.435
2814.5,79.0,9.02,0.435
2814.6,79.0,8.66,0.38
2814.7,79.0,8.614999999999998,0.38
2814.8,79.0,8.585,0.4649999999999999
2814.9,79.0,8.605,0.4649999999999999
2815.0,79.0,8.885,0.51
2815.1,79.0,9.22,0.54
2815.2,79.0,9.05,0.5
2815.3,79.0,9.1,0.5
2815.4,79.0,8.995000000000001,0.475
2815.5,79.0,8.995000000000001,0.475
2815.6,79.0,8.98,0.49
2815.7,79.0,8.975000000000001,0.5
2815.8,79.0,9.05,0.51
2815.9,79.0,9.31,0.49
2816.0,79.0,9.5,0.47
2816.1,79.0,6.57,0.55
2816.2,79.0,6.65,0.38
2816.3,79.0,6.785,0.38
2816.4,79.0,7.765000000000001,0.365
2816.5,79.0,8.02,0.52
2816.6,79.0,8.075,0.5
2816.7,79.0,8.355,0.5
2816.8,79.0,9.41,0.48
2816.9,79.0,9.185,0.395
2817.0,79.0,9.02,0.355
2817.1,79.0,9.12,0.4
2817.2,79.0,8.71,0.4
2817.3,79.0,7.65,0.42
2817.4,74.0,6.115,0.385
2817.5,74.0,6.904999999999999,0.385
2817.6,69.0,6.15,0.35
2817.7,69.0,8.375,0.455
2817.8,69.0,8.149999999999999,0.5
2817.9,69.0,7.14,0.44
2818.0,69.0,7.395,0.4549999999999999
2818.1,69.0,7.59,0.4549999999999999
2818.2,69.0,7.800000000000001,0.47
2818.3,69.0,8.085,0.565
2818.5,69.0,8.085,0.6950000000000001
2818.6,69.0,8.3,0.655
2818.7,69.0,8.425,0.655
2818.8,69.0,8.41,0.755
2819.0,69.0,8.34,0.78
2819.2,69.0,8.4,0.63
2819.3,69.0,8.25,0.7
2819.4,69.0,8.23,0.69
2819.5,69.0,8.185,0.69
2819.6,69.0,8.3,0.65
2819.7,69.0,8.254999999999999,0.65
2819.8,69.0,8.15,0.72
2819.9,69.0,7.935,0.72
2820.0,69.0,7.865,0.72
2820.1,69.0,8.23,0.62
2820.2,69.0,8.405000000000001,0.6
2820.3,69.0,8.495000000000001,0.6
2820.4,69.0,8.280000000000001,0.655
2820.5,69.0,7.83,0.73
2820.6,69.0,7.325,0.7050000000000001
2820.7,69.0,7.11,0.7050000000000001
2820.8,69.0,6.86,0.68
2820.9,69.0,6.970000000000001,0.68
2821.0,69.0,7.01,0.68
2821.1,69.0,7.105,0.64
2821.2,69.0,7.155,0.64
2821.3,69.0,7.195,0.675
2821.4,69.0,7.33,0.675
2821.5,69.0,7.605,0.7150000000000001
2821.6,69.0,7.975,0.64
2821.7,69.0,8.305,0.64
2821.8,69.0,8.92,0.64
2821.9,69.0,8.219999999999999,0.68
2822.0,69.0,7.345,0.505
2822.2,69.0,7.689999999999999,0.505
2822.3,69.0,8.99,0.475
2822.4,69.0,9.165,0.62
2822.5,69.0,8.96,0.475
2822.6,69.0,9.065,0.4499999999999999
2822.7,69.0,8.945,0.4499999999999999
2822.8,69.0,8.81,0.57
2822.9,69.0,8.52,0.56
2823.0,69.0,9.175,0.595
2823.1,69.0,10.85,0.64
2823.2,69.0,9.13,0.485
2823.3,69.0,8.425,0.485
2823.4,69.0,8.68,0.425
2823.5,69.0,8.695,0.425
2823.6,69.0,8.559999999999999,0.5449999999999999
2823.7,69.0,8.059999999999999,0.5449999999999999
2823.8,69.0,7.504999999999999,0.57
2823.9,69.0,6.81,0.685
2824.0,69.0,6.81,0.8
2824.1,69.0,7.459999999999999,0.785
2824.3,69.0,8.219999999999999,0.785
2824.4,69.0,8.615,0.63
2824.5,69.0,8.51,0.63
2824.6,69.0,8.39,0.585
2824.7,69.0,8.725,0.585
2824.8,69.0,9.04,0.7
2824.9,69.0,8.870000000000001,0.72
2825.0,69.0,8.74,0.6
2825.1,69.0,8.64,0.6
2825.2,69.0,8.98,0.49
2825.3,69.0,8.395,0.5
2825.4,69.0,7.854999999999999,0.485
2825.5,69.0,7.335000000000001,0.485
2825.6,69.0,7.545,0.69
2825.7,69.0,8.125,0.69
2825.8,69.0,9.66,0.62
2825.9,69.0,9.595,0.62
2826.0,69.0,8.47,0.33
2826.2,69.0,8.68,0.625
2826.3,69.0,8.685,0.8
2826.4,69.0,8.925,0.8
2826.5,69.0,8.89,1.12
2826.7,69.0,9.055,1.0
2826.8,69.0,8.91,1.1
2827.0,69.0,9.02,0.7949999999999999
2827.1,69.0,8.715,0.7949999999999999
2827.2,69.0,7.525,0.5599999999999999
2827.3,69.5,7.345,0.5599999999999999
2827.4,69.0,7.43,0.545
2827.5,69.0,7.77,0.545
2827.6,69.0,7.99,0.69
2827.7,69.0,8.11,0.69
2827.8,69.0,8.44,0.735
2827.9,69.0,10.46,0.77
2828.0,69.0,9.635,0.475
2828.1,69.0,10.02,0.18
2828.2,69.0,9.29,0.185
2828.3,69.0,8.615,0.19
2828.4,69.0,7.83,0.26
2828.5,69.0,7.68,0.26
2828.6,69.0,7.564999999999999,0.33
2828.7,69.0,7.09,0.485
2828.8,69.0,6.785,0.5650000000000001
2828.9,69.0,6.695,0.72
2829.0,69.0,6.65,0.8
2829.1,69.0,6.640000000000001,0.745
2829.2,69.0,6.85,0.7350000000000001
2829.3,69.0,7.24,0.67
2829.5,69.0,8.86,0.665
2829.6,69.0,9.62,0.66
2829.7,69.0,10.075,0.18
2829.8,69.0,8.415,0.1699999999999999
2829.9,69.0,8.02,0.16
2830.0,69.0,8.245000000000001,0.3149999999999999
2830.1,69.0,9.32,0.47
2830.2,69.0,7.945,0.32
2830.3,69.0,8.455,0.17
2830.4,69.0,8.295,0.26
2830.5,69.0,7.15,0.35
2830.6,69.0,7.140000000000001,0.425
2830.7,69.0,7.17,0.5
2830.8,69.0,7.2,0.5
2830.9,69.0,7.28,0.4649999999999999
2831.0,69.0,7.359999999999999,0.43
2831.1,69.0,7.34,0.4599999999999999
2831.2,69.0,7.33,0.49
2831.3,69.0,7.595,0.495
2831.4,69.0,8.17,0.5
2831.5,69.0,7.9,0.4649999999999999
2831.6,69.0,7.805,0.425
2831.7,69.0,8.02,0.42
2831.8,69.0,8.19,0.4449999999999999
2831.9,69.0,8.23,0.47
2832.0,69.0,8.16,0.47
2832.1,69.0,8.075,0.4649999999999999
2832.2,69.0,8.28,0.46
2832.3,69.0,8.59,0.45
2832.4,69.0,8.685,0.4599999999999999
2832.5,69.0,8.85,0.48
2832.6,69.0,8.43,0.4449999999999999
2832.7,69.0,8.355,0.4449999999999999
2832.8,69.0,8.115,0.4649999999999999
2832.9,69.0,8.205,0.52
2833.0,69.0,8.26,0.52
2833.1,69.0,8.0,0.45
2833.2,69.0,8.155,0.38
2833.3,69.0,8.290000000000001,0.425
2833.4,69.0,8.64,0.47
2833.5,69.0,9.195,0.49
2833.6,69.0,8.995000000000001,0.4649999999999999
2833.7,69.0,8.57,0.42
2833.8,69.0,8.605,0.42
2833.9,69.0,9.14,0.41
2834.0,69.0,9.82,0.4
2834.1,69.0,8.17,0.37
2834.2,69.0,8.16,0.37
2834.3,69.0,8.655000000000001,0.315
2834.4,69.0,8.55,0.26
2834.5,69.0,7.87,0.44
2834.6,69.0,7.635,0.44
2834.7,69.0,7.765,0.42
2834.8,69.0,7.915,0.4
2834.9,69.0,8.26,0.46
2835.0,69.0,8.17,0.46
2835.1,69.0,7.67,0.425
2835.2,69.0,7.074999999999999,0.42
2835.3,69.0,6.855,0.42
2835.4,69.0,7.02,0.51
2835.5,69.0,7.895,0.57
2835.6,69.0,8.46,0.42
2835.7,69.0,6.72,0.27
2835.8,69.0,6.72,0.4
2835.9,69.0,6.8100000000000005,0.4
2836.0,69.0,6.95,0.505
2836.1,69.0,7.125,0.505
2836.2,69.0,6.975,0.48
2836.3,69.0,6.779999999999999,0.53
2836.4,69.0,6.4350000000000005,0.58
2836.5,69.0,5.64,0.45
2836.6,69.0,5.845,0.535
2836.7,69.0,6.535,0.535
2836.8,69.0,8.88,0.62
2836.9,69.0,7.645,0.21
2837.0,69.0,8.84,0.21
2837.1,69.5,8.425,0.2
2837.2,76.5,5.415,0.255
2837.3,76.5,7.145,0.255
2837.4,84.0,5.77,0.5800000000000001
2837.5,84.0,7.6,0.85
2837.6,84.0,7.54,0.585
2837.7,84.0,7.88,0.32
2837.8,84.0,8.040000000000001,0.345
2837.9,84.0,7.41,0.37
2838.0,84.0,6.800000000000001,0.37
2838.1,84.0,6.665,0.37
2838.2,84.0,6.675,0.41
2838.3,84.0,6.795,0.41
2838.4,84.0,7.82,0.45
2838.5,84.0,8.16,0.52
2838.6,84.0,7.91,0.49
2838.7,84.0,7.729999999999999,0.49
2838.8,84.0,7.744999999999999,0.525
2838.9,84.0,7.545,0.525
2839.0,84.0,7.835000000000001,0.645
2839.1,84.0,8.22,0.7
2839.3,84.0,8.89,0.7
2839.4,84.0,8.99,0.665
2839.5,84.0,8.864999999999998,0.665
2839.6,84.0,9.23,0.545
2839.7,84.0,9.475,0.46
2839.8,84.0,8.77,0.325
2839.9,84.0,9.055,0.19
2840.0,84.0,8.91,0.205
2840.1,84.0,7.995,0.22
2840.2,84.5,7.37,0.375
2840.3,84.0,7.605,0.375
2840.4,84.5,7.295,0.54
2840.5,84.0,7.609999999999999,0.54
2840.6,84.0,8.29,0.565
2840.7,84.0,9.15,0.58
2840.8,84.0,7.609999999999999,0.58
2840.9,84.0,7.939999999999999,0.39
2841.0,84.0,8.645,0.295
2841.1,84.0,7.91,0.39
2841.2,84.0,8.37,0.39
2841.3,84.0,8.66,0.42
2841.4,84.0,6.87,0.42
2841.5,84.0,7.21,0.3299999999999999
2841.6,84.0,7.445,0.425
2841.7,84.0,8.405,0.425
2841.8,84.0,9.25,0.54
2841.9,84.0,8.515,0.47
2842.0,84.0,7.01,0.47
2842.1,84.0,7.585,0.425
2842.2,84.0,8.355,0.405
2842.3,84.0,9.655,0.405
2842.4,79.0,5.220000000000001,0.43
2842.5,79.0,7.015000000000001,0.355
2842.6,74.0,4.155,0.355
2842.7,74.0,5.955,0.525
2842.8,74.0,7.04,0.605
2842.9,74.0,7.585,0.8500000000000001
2843.0,74.0,7.605,0.8300000000000001
2843.2,74.0,7.57,0.8300000000000001
2843.3,74.0,7.515000000000001,0.8200000000000001
2843.4,74.0,7.52,0.8200000000000001
2843.5,74.0,7.535,0.875
2843.6,74.0,7.53,0.875
2843.7,74.0,7.49,0.84
2843.8,74.0,7.355,0.725
2843.9,74.0,7.265,0.985
2844.1,74.0,7.16,0.8699999999999999
2844.2,74.0,7.199999999999999,0.93
2844.3,74.0,7.3,0.93
2844.4,74.0,7.439999999999999,0.715
2844.5,74.0,7.505,0.715
2844.6,74.0,7.79,0.7
2844.7,74.0,7.994999999999999,0.735
2844.8,74.0,8.725,0.79
2844.9,74.0,10.1,0.88
2845.0,74.0,8.73,0.65
2845.1,74.0,8.24,0.65
2845.2,74.0,8.49,0.42
2845.3,74.0,8.885,0.475
2845.4,74.0,10.28,0.44
2845.5,74.0,10.02,0.44
2845.6,74.0,9.945,0.4649999999999999
2845.7,74.0,9.63,0.4649999999999999
2845.8,74.0,9.715,0.63
2845.9,74.0,10.11,0.63
2846.0,73.5,9.665,0.525
2846.1,74.0,7.76,0.28
2846.3,74.0,9.66,0.73
2846.4,74.0,9.315,0.605
2846.5,74.0,9.51,0.605
2846.6,74.0,9.665,0.5
2846.7,74.0,9.98,0.5
2846.8,74.0,9.79,0.56
2846.9,74.0,8.895,0.6
2847.0,74.0,8.46,0.56
2847.1,74.0,8.129999999999999,0.56
2847.2,74.0,8.02,0.505
2847.3,74.0,8.23,0.505
2847.4,74.0,8.5,0.6699999999999999
2847.5,74.0,8.695,0.6699999999999999
2847.6,74.0,8.765,0.735
2847.7,74.0,8.620000000000001,0.735
2847.8,74.0,8.555,0.6699999999999999
2847.9,74.0,8.635000000000002,0.6699999999999999
2848.0,74.0,8.535,0.665
2848.1,74.0,8.565000000000001,0.665
2848.2,74.0,8.76,0.61
2848.4,74.0,8.81,0.7050000000000001
2848.5,74.0,8.675,0.7050000000000001
2848.6,74.0,8.870000000000001,0.67
2848.7,74.0,9.02,0.55
2848.8,74.0,8.725,0.65
2848.9,74.0,8.73,0.65
2849.0,74.0,8.48,0.6599999999999999
2849.1,74.0,8.695,0.6599999999999999
2849.2,74.0,8.795,0.7
2849.3,74.0,9.14,0.7
2849.4,74.0,10.2,0.83
2849.5,74.0,9.93,0.57
2849.6,74.0,9.58,0.57
2849.7,74.0,9.13,0.51
2849.8,74.0,9.33,0.48
2849.9,74.0,9.64,0.51
2850.0,74.0,9.555,0.42
2850.1,74.0,9.065,0.33
2850.2,74.0,8.84,0.4649999999999999
2850.3,74.0,8.879999999999999,0.4649999999999999
2850.4,74.0,9.045,0.59
2850.5,74.0,9.22,0.59
2850.6,74.0,9.47,0.66
2850.7,74.0,9.395,0.66
2850.8,74.0,9.2,0.64
2850.9,74.0,9.245,0.64
2851.0,74.0,9.265,0.6699999999999999
2851.1,74.0,9.22,0.6699999999999999
2851.2,74.0,9.45,0.6699999999999999
2851.3,74.0,9.515,0.6699999999999999
2851.4,74.0,9.575,0.62
2851.5,74.0,9.75,0.7050000000000001
2851.6,74.0,9.28,0.79
2851.7,74.0,8.879999999999999,0.67
2851.8,74.0,8.495000000000001,0.55
2851.9,74.0,8.455,0.56
2852.0,74.0,8.585,0.5700000000000001
2852.1,74.0,8.875,0.58
2852.2,74.0,9.065,0.7
2852.3,74.0,9.265,0.81
2852.4,74.0,9.195,0.64
2852.5,74.0,8.915,0.64
2852.6,74.0,8.84,0.6
2852.7,74.0,9.03,0.73
2852.8,74.0,9.3,0.7050000000000001
2852.9,74.0,9.51,0.7050000000000001
2853.0,74.0,9.765,0.68
2853.1,74.0,10.02,0.68
2853.2,74.0,9.73,0.5900000000000001
2853.3,74.0,9.865,0.5900000000000001
2853.4,73.5,10.025,0.5
2853.5,73.5,9.35,0.505
2853.6,73.5,8.785,0.51
2853.7,74.0,8.07,0.51
2853.8,74.0,8.129999999999999,0.535
2853.9,74.0,8.16,0.535
2854.0,74.0,8.254999999999999,0.56
2854.1,74.0,8.285,0.565
2854.2,74.0,8.485,0.57
2854.3,73.5,9.755,0.5249999999999999
2854.4,74.0,7.82,0.425
2854.5,74.0,10.66,0.37
2854.6,74.0,6.14,0.37
2854.7,74.0,6.05,0.275
2854.8,74.0,6.04,0.5549999999999999
2855.0,74.0,7.225,0.7450000000000001
2855.1,74.0,7.695,0.7450000000000001
2855.2,74.0,8.32,0.515
2855.3,74.0,9.28,0.47
2855.4,74.0,10.11,0.06
2855.5,74.0,9.57,0.06
2855.6,74.0,9.095,0.06
2855.7,74.0,8.38,0.11
2855.8,74.0,9.0,0.05
2855.9,74.0,9.0,0.05
2856.0,74.0,5.984999999999999,0.05
2856.1,74.0,5.04,0.05
2856.2,74.0,5.23,0.3199999999999999
2856.3,74.0,5.8100000000000005,0.3199999999999999
2856.4,74.0,6.28,0.595
2856.5,74.0,6.505000000000001,0.595
2856.6,74.0,6.62,0.685
2856.7,74.0,7.28,0.77
2856.8,74.0,7.42,0.685
2856.9,74.0,7.56,0.6
2857.0,74.0,7.645,0.6599999999999999
2857.1,74.0,7.84,0.6599999999999999
2857.2,74.0,8.215,0.72
2857.3,74.0,7.529999999999999,0.52
2857.4,74.0,7.475,0.52
2857.5,74.0,7.49,0.18
2857.6,74.0,7.895,0.18
2857.7,74.0,8.120000000000001,0.355
2857.8,74.0,8.39,0.53
2857.9,74.0,7.82,0.54
2858.0,74.0,7.265000000000001,0.605
2858.1,74.0,6.51,0.66
2858.2,74.0,6.609999999999999,0.62
2858.4,74.0,7.0,0.62
2858.5,74.0,7.76,0.83
2858.7,74.0,7.61,0.77
2858.9,74.0,7.755000000000001,0.6950000000000001
2859.0,74.0,7.73,0.62
2859.1,74.0,9.1,0.59
2859.2,74.0,6.58,0.59
2859.3,74.0,6.825,0.485
2859.4,74.0,6.96,0.56
2859.5,74.0,7.314999999999999,0.56
2859.6,74.0,7.449999999999999,0.6799999999999999
2859.7,74.0,7.67,0.6799999999999999
2859.8,74.0,7.58,0.6950000000000001
2859.9,74.0,7.56,0.6950000000000001
2860.0,74.0,7.359999999999999,0.7050000000000001
2860.1,74.0,7.43,0.7050000000000001
2860.2,74.0,9.76,0.64
2860.3,74.0,8.335,0.27
2860.4,74.0,8.62,0.27
2860.5,74.0,8.030000000000001,0.17
2860.6,74.0,6.875,0.17
2860.7,74.0,6.425,0.205
2860.8,74.0,7.225,0.24
2860.9,74.0,7.870000000000001,0.305
2861.0,74.0,7.105,0.315
2861.1,74.0,7.29,0.26
2861.2,74.0,7.62,0.35
2861.3,74.0,7.63,0.44
2861.4,74.0,7.255,0.4649999999999999
2861.5,74.0,6.12,0.49
2861.6,74.0,6.15,0.4649999999999999
2861.7,74.0,6.1850000000000005,0.44
2861.8,74.0,6.27,0.45
2861.9,74.0,6.074999999999999,0.45
2862.0,74.0,5.965,0.45
2862.1,74.0,5.890000000000001,0.4599999999999999
2862.2,74.0,5.82,0.47
2862.3,74.0,6.2,0.505
2862.4,74.0,7.01,0.78
2862.5,74.0,7.52,0.78
2862.6,74.0,7.6,0.71
2862.7,74.0,7.655,0.71
2862.8,74.0,7.48,0.7250000000000001
2862.9,74.0,7.28,0.81
2863.1,74.0,7.135,0.755
2863.2,74.0,6.75,0.6
2863.3,74.0,6.75,0.6
2863.4,74.0,7.13,0.595
2863.5,74.0,7.95,0.595
2863.6,74.0,9.16,0.425
2863.7,74.0,8.985,0.26
2863.8,74.0,8.655000000000001,0.23
2863.9,74.0,9.13,0.2
2864.0,74.0,7.16,0.2
2864.1,74.0,6.925,0.13
2864.2,73.5,7.15,0.13
2864.3,70.5,7.870000000000001,0.25
2864.4,74.0,4.25,0.37
2864.5,74.0,4.695,0.23
2864.6,74.0,5.69,0.23
2864.7,74.0,6.84,0.275
2864.8,74.0,7.42,0.32
2864.9,74.0,7.54,0.385
2865.0,74.0,7.33,0.445
2865.1,74.0,7.435,0.445
2865.2,74.0,7.785,0.4549999999999999
2865.3,72.5,7.83,0.4549999999999999
2865.4,70.5,8.125,0.4549999999999999
2865.5,70.0,8.195,0.4549999999999999
2865.6,71.0,7.944999999999999,0.45
2865.7,72.0,7.904999999999999,0.45
2865.8,72.5,7.625,0.4649999999999999
2865.9,73.5,7.199999999999999,0.47
2866.0,73.5,6.9350000000000005,0.4599999999999999
2866.1,74.0,6.41,0.45
2866.2,73.0,6.88,0.49
2866.3,72.5,7.529999999999999,0.53
2866.4,72.0,7.59,0.53
2866.5,73.5,7.195,0.475
2866.6,74.0,6.855,0.42
2866.7,74.0,6.62,0.43
2866.8,74.0,7.235,0.425
2866.9,74.0,9.35,0.41
2867.0,74.0,4.965,0.275
2867.1,74.0,5.52,0.14
2867.3,74.0,7.325,0.68
2867.4,74.0,7.81,0.615
2867.5,74.0,7.925000000000001,0.615
2867.6,74.0,8.125,0.55
2867.7,74.0,7.255,0.46
2867.8,74.0,6.815,0.445
2867.9,74.0,6.835,0.445
2868.0,74.0,7.38,0.62
2868.1,74.0,8.045,0.62
2868.2,74.0,8.79,0.81
2868.3,74.0,8.61,0.645
2868.4,74.0,8.405,0.48
2868.5,74.0,8.684999999999999,0.5349999999999999
2868.6,72.0,8.3,0.4649999999999999
2868.7,74.0,6.8100000000000005,0.34
2868.8,74.0,6.07,0.34
2868.9,73.5,6.645,0.32
2869.0,73.5,6.625,0.31
2869.1,74.0,7.2,0.3
2869.2,74.0,7.36,0.3
2869.3,74.0,7.615,0.305
2869.4,73.5,8.37,0.3299999999999999
2869.5,73.0,8.295,0.35
2869.6,74.0,7.745,0.3349999999999999
2869.7,74.0,7.835000000000001,0.3349999999999999
2869.8,74.0,7.5,0.32
2869.9,74.0,6.905,0.17
2870.0,74.0,6.795,0.3199999999999999
2870.1,74.0,6.73,0.3199999999999999
2870.2,74.0,6.885,0.595
2870.3,74.0,7.02,0.595
2870.4,74.0,7.31,0.72
2870.5,74.0,6.1,0.53
2870.6,74.0,5.645,0.53
2870.7,74.0,5.635,0.425
2870.8,74.0,6.11,0.32
2870.9,74.0,6.45,0.355
2871.0,74.0,6.79,0.445
2871.1,74.0,6.825,0.445
2871.2,74.0,3.495,0.365
2871.3,74.0,2.4,0.23
2871.4,74.0,3.875,0.31
2871.5,74.0,5.3100000000000005,0.31
2871.6,74.0,6.955,0.39
2871.7,74.0,8.05,0.525
2871.8,74.0,8.885000000000002,0.575
2871.9,74.0,9.065,0.71
2872.0,74.0,9.305,0.645
2872.1,74.0,9.1,0.645
2872.2,74.0,8.61,0.53
2872.3,74.0,8.05,0.53
2872.4,73.0,7.01,0.53
2872.6,74.0,7.215,0.6599999999999999
2872.7,74.0,7.48,0.72
2872.9,74.0,7.525,0.79
2873.0,73.5,7.71,0.79
2873.1,72.5,7.84,0.76
2873.2,72.0,8.05,0.76
2873.3,72.5,8.3,0.7350000000000001
2873.4,72.5,8.365,0.7350000000000001
2873.5,74.0,8.435,0.7350000000000001
2873.6,74.0,8.35,0.8300000000000001
2873.7,74.0,8.18,0.755
2873.8,74.0,8.015,0.8300000000000001
2873.9,74.0,7.965,0.8300000000000001
2874.0,74.0,7.985,0.7350000000000001
2874.1,74.0,7.93,0.7350000000000001
2874.2,74.0,8.115,0.66
2874.3,74.0,8.14,0.63
2874.4,74.0,8.235,0.795
2874.5,74.0,8.315,0.765
2874.6,74.0,8.350000000000001,0.93
2874.7,74.0,8.375,0.805
2874.8,74.0,8.535,0.865
2874.9,74.0,8.61,0.74
2875.0,74.0,8.74,0.8
2875.1,74.0,8.33,0.55
2875.2,74.0,7.75,0.4
2875.3,74.0,8.04,0.4
2875.4,73.0,8.795,0.25
2875.5,73.0,9.41,0.375
2875.6,74.0,9.01,0.5
2875.7,73.0,9.15,0.42
2875.8,72.5,8.935,0.42
2875.9,74.0,8.13,0.43
2876.0,74.0,7.925000000000001,0.44
2876.1,74.0,7.545,0.45
2876.2,74.0,7.33,0.49
2876.3,74.0,6.925,0.53
2876.4,74.0,7.045,0.505
2876.5,74.0,7.465,0.505
2876.6,56.0,9.94,0.48
2876.7,74.0,6.05,0.37
2876.8,74.0,5.96,0.325
2876.9,74.0,5.925000000000001,0.325
2877.0,74.0,5.800000000000001,0.385
2877.1,74.0,5.695,0.385
2877.2,74.0,5.52,0.51
2877.3,74.0,5.615,0.51
2877.4,74.0,5.92,0.49
2877.5,74.0,6.1,0.45
2877.6,74.0,6.105,0.4599999999999999
2877.7,74.0,6.0600000000000005,0.4599999999999999
2877.8,74.0,6.075,0.495
2877.9,74.0,6.09,0.495
2878.0,74.0,6.08,0.49
2878.1,74.0,6.154999999999999,0.49
2878.2,74.0,6.4,0.495
2878.3,74.0,6.525,0.495
2878.4,74.0,7.065,0.475
2878.5,74.0,7.54,0.475
2878.6,74.0,8.495000000000001,0.42
2878.7,74.0,8.825,0.36
2878.8,74.0,8.395,0.345
2878.9,74.0,7.78,0.39
2879.0,74.0,7.545,0.395
2879.1,74.0,7.91,0.395
2879.2,74.0,8.45,0.435
2879.3,74.0,8.8,0.435
2879.4,74.0,8.89,0.495
2879.5,74.0,9.035,0.495
2879.6,74.0,8.45,0.52
2879.7,74.0,8.135,0.4
2879.8,74.0,8.620000000000001,0.38
2879.9,74.0,8.545,0.48
2880.0,74.0,6.77,0.48
2880.1,74.0,7.744999999999999,0.26
2880.2,74.0,8.14,0.395
2880.3,74.0,8.64,0.53
2880.4,74.0,8.92,0.5
2880.5,74.0,7.94,0.47
2880.6,74.0,6.380000000000001,0.4
2880.7,74.0,6.38,0.4
2880.8,74.0,6.9,0.33
2880.9,74.0,6.95,0.39
2881.0,74.0,6.85,0.45
2881.1,74.0,6.905,0.5
2881.2,74.0,7.470000000000001,0.49
2881.3,74.0,7.325,0.49
2881.4,74.0,7.29,0.4649999999999999
2881.5,74.0,7.13,0.4649999999999999
2881.6,74.0,6.86,0.5
2881.7,74.0,7.2,0.52
2881.8,74.0,7.665000000000001,0.505
2881.9,74.0,7.975,0.505
2882.0,74.0,8.595,0.49
2882.1,74.0,9.975,0.49
2882.2,74.0,11.12,0.51
2882.3,76.5,8.955,0.53
2882.4,79.0,4.89,0.42
2882.5,79.0,5.24,0.42
2882.6,79.0,6.205,0.355
2882.7,79.0,4.41,0.4
2882.9,79.0,6.93,0.33
2883.0,79.0,7.485,0.29
2883.1,79.0,7.55,0.32
2883.2,79.0,8.445,0.32
2883.3,79.0,8.96,0.25
2883.4,79.0,5.52,0.25
2883.5,79.0,6.075,0.05
2883.6,79.0,6.36,0.05
2883.7,79.0,6.86,0.21
2883.8,79.0,6.52,0.21
2883.9,79.0,6.69,0.25
2884.0,79.0,7.285,0.3
2884.1,79.0,8.02,0.35
2884.2,79.0,8.275,0.35
2884.3,79.0,8.879999999999999,0.36
2884.4,79.0,8.99,0.3349999999999999
2884.5,79.0,7.19,0.31
2884.6,79.0,6.99,0.31
2884.7,79.0,6.45,0.26
2884.8,79.0,5.795,0.295
2884.9,79.0,5.279999999999999,0.33
2885.0,79.0,5.529999999999999,0.33
2885.1,79.0,6.199999999999999,0.33
2885.2,79.0,6.66,0.395
2885.3,79.0,6.775,0.395
2885.4,79.0,6.75,0.46
2885.5,79.0,6.505,0.45
2885.6,79.0,6.215,0.48
2885.7,79.0,6.449999999999999,0.48
2885.8,79.0,7.439999999999999,0.51
2885.9,79.0,7.945,0.51
2886.0,79.0,8.28,0.5
2886.1,79.0,8.915,0.485
2886.2,79.0,9.41,0.47
2886.3,79.0,9.04,0.41
2886.4,79.0,9.03,0.4
2886.5,79.0,9.57,0.45
2886.6,79.0,8.485,0.315
2886.7,79.0,8.16,0.18
2886.8,79.0,8.86,0.23
2886.9,79.0,9.18,0.28
2887.0,79.0,8.215,0.3
2887.1,79.0,7.03,0.32
2887.2,79.0,6.48,0.315
2887.3,79.0,7.125,0.31
2887.4,79.0,7.95,0.37
2887.5,79.0,8.379999999999999,0.43
2887.6,79.0,8.42,0.385
2887.7,79.0,8.075,0.34
2887.8,79.0,8.04,0.4
2887.9,79.0,8.44,0.4
2888.0,79.0,8.780000000000001,0.4
2888.1,79.0,9.155,0.38
2888.2,79.0,9.5,0.38
2888.3,79.0,9.47,0.4
2888.4,79.0,9.19,0.4
2888.5,79.0,8.675,0.38
2888.6,79.0,7.76,0.36
2888.7,79.0,6.65,0.36
2888.8,79.0,6.405,0.37
2888.9,79.0,7.01,0.38
2889.0,79.0,7.665,0.38
2889.1,79.0,7.9,0.38
2889.2,79.0,7.359999999999999,0.39
2889.3,79.0,6.2,0.4
2889.4,79.0,6.145,0.4
2889.5,79.0,6.05,0.37
2889.6,79.0,6.1,0.375
2889.7,79.0,6.01,0.41
2889.8,79.0,6.300000000000001,0.39
2889.9,79.0,6.855,0.37
2890.0,79.0,7.085,0.37
2890.1,79.0,7.02,0.4
2890.2,79.0,6.99,0.44
2890.3,79.0,7.439999999999999,0.45
2890.4,79.0,7.84,0.425
2890.5,79.0,8.44,0.425
2890.6,79.0,5.574999999999999,0.32
2890.7,79.0,5.275,0.32
2890.8,79.0,5.32,0.35
2890.9,79.0,5.654999999999999,0.46
2891.0,79.0,6.045,0.44
2891.1,79.0,7.050000000000001,0.42
2891.2,79.0,7.685,0.42
2891.3,79.0,11.9,0.48
2891.4,79.0,9.64,0.48
2891.5,79.0,5.265,0.05
2891.6,79.0,6.61,0.05
2891.7,79.0,6.74,0.095
2891.8,79.0,6.925000000000001,0.28
2891.9,79.0,6.825,0.42
2892.0,79.0,6.9350000000000005,0.42
2892.1,79.0,7.04,0.44
