MD,TVD,RPMA,WOBA,MFIA,HKLA,TQA,SPPA,DBTM,STKC,MFOA,ROPA
1636.8,1576.84,0.07,2.96,1012.15,50.24,5.42,1.69,1636.31,22731.99,23.03,12.68
1636.9,1576.94,0.29,2.82,1012.03,50.38,5.42,1.67,1636.4,22776.99,23.03,12.68
1637.0,1577.03,0.89,2.64,1012.26,50.56,5.44,1.72,1636.5,22796.0,23.61,10.9
1637.1,1577.13,-1.3,2.73,1011.07,50.47,5.43,1.68,1636.55,22814.0,23.62,10.9
1637.2,1577.22,0.54,2.67,1011.79,50.53,5.42,1.69,1636.65,22843.0,22.92,10.9
1637.3,1577.32,-0.63,2.59,1012.03,50.61,5.44,1.68,1636.76,22876.99,23.03,10.9
1637.4,1577.41,-0.23,2.57,1011.55,50.63,5.41,1.69,1636.85,22904.0,22.97,10.9
1637.5,1577.51,0.32,3.1,1011.55,50.1,5.43,1.72,1636.95,22926.0,22.99,10.9
1637.6,1577.6,-1.26,3.09,1012.03,50.11,5.41,1.72,1637.05,22959.0,23.38,11.85
1637.7,1577.69,0.75,2.62,1012.03,50.58,5.43,1.69,1637.12,22984.0,23.43,11.85
1637.8,1577.79,-1.34,2.75,1011.19,50.45,5.43,1.7,1637.23,23003.99,23.46,11.85
1637.9,1577.88,0.06,3.01,1011.19,50.19,5.42,1.7,1637.32,23030.99,23.82,11.85
1638.0,1577.98,-0.35,2.9,1011.43,50.31,5.43,1.69,1637.41,23061.0,23.19,11.85
1638.1,1578.07,-0.59,2.58,1011.91,50.62,5.42,1.67,1637.48,23091.0,23.17,11.85
1638.2,1578.17,-0.6,3.77,1012.15,49.43,5.44,1.72,1637.61,23125.0,23.38,11.57
1638.3,1578.26,-0.38,3.45,1011.91,49.75,5.42,1.72,1637.67,23142.99,23.08,11.57
1638.4,1578.36,-0.23,5.19,1012.26,51.35,5.44,1.65,1637.94,23702.74,22.96,11.57
1638.5,1578.45,0.24,5.47,1011.43,51.07,5.42,1.65,1638.05,23741.0,23.07,6.41
1638.6,1578.55,-0.53,1.0,1010.36,50.8,5.43,1.66,1638.13,23779.0,23.81,6.41
1638.7,1578.64,0.31,1.31,1011.43,50.5,5.41,1.66,1638.24,23804.0,22.91,6.41
1638.8,1578.74,-0.11,1.55,1011.43,50.25,5.44,1.66,1638.35,23825.99,22.99,6.41
1638.9,1578.83,-0.34,2.24,1012.19,49.57,5.41,1.7,1638.45,23860.99,23.42,6.41
1639.0,1578.93,-0.62,2.39,1012.38,49.41,5.43,1.69,1638.57,23904.0,23.54,11.45
1639.1,1579.02,0.62,2.22,1011.43,49.58,5.44,1.69,1638.66,23947.0,23.48,11.45
1639.2,1579.12,-0.18,1.68,1011.79,50.12,5.44,1.65,1638.76,24021.0,23.53,11.45
1639.3,1579.21,-0.88,1.69,1011.07,50.11,5.42,1.66,1638.86,24034.99,23.53,11.45
1639.4,1579.31,-0.69,2.63,1010.96,49.17,5.44,1.72,1638.96,24073.99,23.48,11.45
1639.5,1579.4,-0.07,2.6,1011.67,49.2,5.42,1.72,1639.07,24111.0,22.95,7.93
1639.6,1579.49,-0.78,2.67,1011.19,49.13,5.43,1.72,1639.18,24150.0,23.22,7.93
1639.7,1579.59,-0.98,2.55,1011.19,49.25,5.43,1.72,1639.29,24197.0,23.45,7.93
1639.8,1579.68,0.36,2.13,1012.26,49.67,5.43,1.69,1639.38,24248.98,23.58,7.93
1639.9,1579.78,0.45,2.05,1011.31,49.75,5.43,1.69,1639.49,24296.99,23.78,7.93
1640.0,1579.87,-0.65,1.92,1010.72,49.88,5.42,1.69,1639.59,24329.0,23.24,8.09
1640.1,1579.97,0.02,2.07,1010.96,49.73,5.41,1.73,1639.69,24359.0,23.37,8.09
1640.2,1580.06,-0.29,2.09,1011.43,49.71,5.42,1.71,1639.78,24391.0,23.89,8.09
1640.3,1580.16,-0.49,2.27,1011.55,49.53,5.41,1.74,1639.89,24414.99,23.85,8.09
1640.4,1580.25,0.54,2.65,1010.24,49.15,5.44,1.74,1639.99,24437.99,23.63,8.09
1640.5,1580.35,-1.55,2.69,1010.48,49.12,5.41,1.75,1640.1,24462.0,23.59,12.49
1640.6,1580.44,0.65,3.04,1131.78,48.77,5.43,1.77,1640.21,24496.0,23.19,12.49
1640.7,1580.54,-1.47,3.02,1011.67,48.79,5.41,1.74,1640.31,24530.0,23.16,12.49
1640.8,1580.63,0.2,3.03,1011.07,48.77,5.43,1.74,1640.43,24567.98,23.03,12.49
1640.9,1580.73,-1.2,3.09,1514.35,48.71,5.43,1.73,1640.5,24591.0,23.23,12.49
1641.0,1580.82,0.05,3.48,1011.43,48.32,5.43,1.76,1640.61,24621.0,23.22,11.5
1641.1,1580.92,-0.9,3.14,1011.07,48.66,5.42,1.75,1640.73,24663.0,23.31,11.5
1641.2,1581.01,0.45,3.1,1011.19,48.71,5.44,1.76,1640.82,24696.0,23.48,11.5
1641.3,1581.1,-1.01,3.16,1010.72,48.65,5.43,1.76,1640.9,24715.0,23.48,11.5
1641.4,1581.2,0.12,3.69,1063.96,48.11,5.42,1.81,1641.03,24746.99,23.55,11.58
1641.5,1581.29,0.58,2.44,1011.67,49.37,5.44,1.71,1641.14,24821.0,23.16,11.58
1641.6,1581.39,-1.23,2.86,1010.96,48.94,5.42,1.76,1641.2,24835.0,23.4,11.58
1641.7,1581.48,-0.29,3.31,1009.77,48.5,5.41,1.83,1641.35,24859.0,23.12,11.58
1641.8,1581.58,-0.35,3.02,1011.31,48.78,5.42,1.73,1641.45,24915.96,23.38,11.58
1641.9,1581.67,-0.98,2.5,1011.19,49.3,5.42,1.71,1641.55,24986.98,23.68,7.99
1642.0,1581.77,-0.28,2.51,1011.55,49.29,5.43,1.71,1641.65,25034.0,23.01,7.98
1642.1,1581.86,-1.25,2.65,1011.19,49.15,5.42,1.73,1641.76,25096.0,23.53,7.98
1642.2,1581.96,-0.22,2.79,1012.15,49.01,5.41,1.76,1641.85,25124.0,23.18,7.98
1642.3,1582.05,-0.66,2.86,1010.84,48.95,5.43,1.77,1641.94,25156.99,23.29,7.98
1642.4,1582.15,-0.31,2.81,1011.67,48.99,5.42,1.75,1642.03,25185.0,23.56,7.63
1642.5,1582.24,-0.36,3.46,1011.43,48.34,5.44,1.79,1642.17,25223.0,23.6,7.63
1642.6,1582.34,-0.35,2.78,1011.55,49.02,5.43,1.73,1642.26,25266.0,23.44,7.63
1642.7,1582.43,0.01,2.49,1011.55,49.31,5.43,1.73,1642.38,25309.0,23.89,7.63
1642.8,1582.52,-1.12,2.79,1010.24,49.01,5.43,1.74,1642.46,25350.99,23.55,7.63
1642.9,1582.62,-0.12,2.86,1011.67,48.94,5.43,1.77,1642.58,25400.99,23.81,8.88
1643.0,1582.71,0.51,2.64,1010.96,49.16,5.43,1.72,1642.68,25453.0,23.17,8.88
1643.1,1582.81,-0.37,2.75,1011.07,49.05,5.43,1.75,1642.77,25479.0,23.64,8.88
1643.2,1582.9,-1.0,2.54,1009.89,49.27,5.44,1.73,1642.89,25526.0,23.48,8.88
1643.3,1583.0,0.42,2.53,1010.6,49.28,5.43,1.72,1642.99,25573.97,23.7,8.88
1643.4,1583.09,-0.58,2.66,1010.84,49.14,5.42,1.72,1643.09,25612.99,23.2,8.09
1643.5,1583.19,50.88,0.01,1010.6,56.43,5.69,1.76,1643.2,26101.0,23.72,8.09
1643.6,1583.28,50.53,0.01,1011.07,56.56,5.7,1.74,1643.25,26129.0,23.38,8.09
1643.7,1583.38,50.24,0.01,1010.96,56.17,5.68,1.78,1643.39,26149.0,23.33,8.09
1643.8,1583.47,51.27,0.01,1010.96,56.38,5.67,1.77,1643.48,26176.99,23.06,8.09
1643.9,1583.57,50.31,0.01,1010.6,56.42,5.68,1.76,1643.58,26200.0,23.06,9.11
1644.0,1583.66,50.84,0.01,1011.07,56.28,5.68,1.76,1643.68,26220.0,23.11,9.11
1644.1,1583.75,51.68,0.01,1011.43,56.39,5.67,1.77,1643.78,26243.0,24.23,9.11
1644.2,1583.85,50.43,0.01,1011.07,56.04,5.69,1.77,1643.89,26264.0,23.58,9.11
1644.3,1583.94,51.17,0.01,1011.43,55.53,5.67,1.8,1644.0,26287.99,23.54,16.76
1644.4,1584.04,51.28,0.01,1012.15,56.12,5.7,1.74,1644.07,26310.0,23.31,16.76
1644.5,1584.13,50.2,0.01,1011.19,55.83,5.69,1.78,1644.21,26327.0,23.24,16.76
1644.6,1584.23,50.96,0.01,1010.84,55.35,5.67,1.77,1644.28,26350.0,23.21,16.76
1644.7,1584.32,51.82,0.01,1011.19,55.32,5.69,1.8,1644.4,26369.0,22.84,16.76
1644.8,1584.42,50.96,0.01,1010.48,55.46,5.68,1.8,1644.5,26383.0,23.36,17.5
1644.9,1584.51,50.21,0.01,1011.79,55.19,5.67,1.81,1644.61,26406.99,23.38,17.5
1645.0,1584.61,50.98,0.01,1011.19,55.18,5.69,1.8,1644.73,26432.0,23.48,17.5
1645.1,1584.7,50.53,0.01,1011.91,55.48,5.65,1.76,1644.82,26453.0,23.37,17.5
1645.2,1584.79,50.44,0.01,1011.19,55.09,5.68,1.81,1644.94,26468.0,23.15,17.5
1645.3,1584.89,51.21,0.01,1010.48,55.16,5.65,1.76,1645.01,26495.99,23.17,15.21
1645.4,1584.98,50.58,0.01,1010.48,55.01,5.68,1.81,1645.12,26515.0,24.08,15.21
1645.5,1585.08,50.25,0.01,1011.31,54.85,5.66,1.8,1645.21,26524.0,23.67,15.21
1645.6,1585.17,51.47,0.01,1010.0,54.48,5.67,1.8,1645.34,26557.0,22.93,15.21
1645.7,1585.27,51.26,0.01,1011.19,54.62,5.67,1.79,1645.39,26571.0,22.93,15.21
1645.8,1585.36,50.58,0.01,1010.6,54.39,5.67,1.79,1645.51,26594.0,23.41,18.56
1645.9,1585.46,51.03,0.01,1011.19,54.3,5.67,1.82,1645.65,26619.99,23.86,18.56
1646.0,1585.55,51.43,0.01,1011.43,54.55,5.66,1.79,1645.7,26631.0,23.71,18.56
1646.1,1585.65,49.97,0.01,1011.19,54.24,5.68,1.8,1645.84,26661.0,23.62,18.56
1646.2,1585.74,51.29,0.01,1010.6,54.99,5.68,1.78,1645.95,26692.0,23.52,18.56
1646.3,1585.84,51.15,0.01,1011.79,55.14,5.69,1.78,1646.02,26704.0,23.54,14.8
1646.4,1585.93,50.45,0.01,1011.31,55.01,5.67,1.77,1646.13,26727.0,23.85,14.79
1646.5,1586.02,51.29,0.01,1011.55,54.92,5.68,1.78,1646.26,26754.0,23.64,14.79
1646.6,1586.12,50.5,0.01,1011.19,54.87,5.69,1.79,1646.37,26780.0,23.26,14.79
1646.7,1586.21,50.0,0.01,1010.84,55.36,5.67,1.77,1646.44,26793.0,23.28,14.79
1646.8,1586.31,51.28,0.01,1011.91,55.09,5.66,1.81,1646.56,26807.99,23.25,16.98
1646.9,1586.4,50.52,0.01,1011.79,55.13,5.68,1.78,1646.64,26836.0,23.07,16.98
1647.0,1586.5,50.23,0.01,1011.31,55.08,5.69,1.82,1646.75,26852.0,23.19,16.98
1647.1,1586.59,50.94,0.01,1011.31,55.02,5.7,1.79,1646.83,26879.0,23.53,16.98
1647.2,1586.69,50.74,0.01,1010.54,55.29,5.71,1.81,1646.94,26898.0,23.42,16.98
1647.3,1586.78,50.43,0.01,1011.19,54.98,5.68,1.81,1647.04,26915.99,23.38,15.8
1647.4,1586.87,50.94,0.01,1011.19,54.93,5.68,1.8,1647.14,26936.0,23.5,15.8
1647.5,1586.97,51.53,0.01,1010.6,54.92,5.69,1.81,1647.21,26949.0,23.53,15.8
1647.6,1587.06,50.31,0.01,1011.91,54.92,5.68,1.81,1647.3,26966.0,24.62,15.8
1647.7,1587.16,50.57,0.01,1011.19,54.96,5.67,1.8,1647.43,26989.0,23.26,15.8
1647.8,1587.25,51.42,0.01,1010.72,54.61,5.66,1.84,1647.53,27001.99,23.36,19.87
1647.9,1587.35,50.65,0.01,1010.6,55.35,5.69,1.79,1647.62,27027.0,23.03,19.87
1648.0,1587.44,50.68,0.01,1011.43,55.16,5.68,1.81,1647.75,27050.0,23.43,19.87
1648.1,1587.54,51.68,0.01,1010.72,55.11,5.68,1.82,1647.85,27069.0,23.61,19.87
1648.2,1587.63,50.42,0.01,1012.03,55.22,5.69,1.81,1647.91,27080.0,23.66,19.87
1648.3,1587.73,51.05,0.01,1011.19,54.57,5.67,1.83,1648.06,27107.98,23.49,17.93
1648.4,1587.82,50.91,0.01,1011.31,55.16,5.67,1.8,1648.14,27121.0,23.51,17.93
1648.5,1587.91,50.7,0.33,1010.6,55.21,5.69,1.8,1648.26,27150.0,23.54,17.93
1648.6,1588.01,50.56,0.17,1010.48,55.38,5.68,1.78,1648.36,27164.0,22.91,17.93
1648.7,1588.1,51.33,0.59,1011.19,54.95,5.66,1.81,1648.45,27183.0,23.77,17.93
1648.8,1588.2,51.14,0.47,1011.31,55.08,5.67,1.8,1648.58,27202.99,23.25,16.17
1648.9,1588.29,50.46,1.08,1011.07,54.47,5.68,1.82,1648.67,27224.99,22.87,16.17
1649.0,1588.39,50.85,0.01,1012.15,55.55,5.67,1.8,1648.75,27239.0,23.82,16.17
1649.1,1588.48,50.59,0.57,1011.07,54.98,5.71,1.79,1648.86,27262.0,23.26,16.17
1649.2,1588.58,50.17,0.33,1011.07,55.21,5.7,1.8,1648.98,27277.0,23.22,16.17
1649.3,1588.67,51.06,0.31,1011.31,55.23,5.68,1.79,1649.06,27300.0,23.72,19.93
1649.4,1588.76,50.66,4.02,1011.19,55.24,5.69,1.79,1649.19,27327.99,23.19,19.93
1649.5,1588.86,50.5,3.7,1011.67,55.56,5.68,1.8,1649.27,27345.0,23.8,19.93
1649.6,1588.95,51.18,4.32,1011.31,54.94,5.66,1.83,1649.4,27366.0,23.62,19.93
1649.7,1589.05,51.28,3.95,1010.48,55.32,6.14,1.81,1649.45,27375.0,23.43,19.93
1649.8,1589.14,50.27,4.34,1011.31,54.93,6.17,1.81,1649.6,27395.99,23.03,17.27
1649.9,1589.24,51.46,4.33,1011.43,54.93,6.17,1.83,1649.69,27419.99,23.15,17.27
1650.0,1589.33,51.35,4.02,1011.19,55.24,6.18,1.82,1649.78,27432.0,23.28,17.27
1650.1,1589.43,50.54,4.34,1011.43,54.93,6.17,1.86,1649.9,27451.0,23.33,17.27
1650.2,1589.52,50.51,4.29,1011.43,54.98,6.15,1.79,1650.0,27470.0,23.52,17.27
1650.3,1589.61,51.5,5.04,1012.15,54.22,6.19,1.83,1650.11,27494.98,23.51,18.86
1650.4,1589.71,50.58,4.48,1011.31,54.79,6.18,1.8,1650.16,27508.0,23.64,18.86
1650.5,1589.8,50.28,4.86,1010.72,54.41,6.17,1.83,1650.28,27528.0,23.07,18.86
1650.6,1589.9,51.38,4.73,1010.36,54.53,6.16,1.83,1650.38,27545.0,24.13,18.86
1650.7,1589.99,51.01,5.0,1011.55,54.27,6.16,1.85,1650.5,27562.0,23.94,18.86
1650.8,1590.09,50.38,4.99,1011.31,54.27,6.19,1.84,1650.58,27574.0,23.93,19.05
1650.9,1590.18,50.23,4.93,1011.31,54.33,6.17,1.84,1650.68,27587.0,23.73,19.05
1651.0,1590.28,51.49,4.16,1011.07,55.11,6.17,1.82,1650.83,27617.0,23.83,19.05
1651.1,1590.37,50.28,4.53,1010.96,54.74,6.18,1.81,1650.89,27627.0,23.68,19.05
1651.2,1590.46,51.4,4.49,1011.31,54.78,6.17,1.84,1651.04,27660.0,23.57,18.47
1651.3,1590.56,51.35,4.21,2007.14,54.91,6.2,1.84,1651.12,27675.99,23.54,18.47
1651.4,1590.65,50.42,4.48,1011.67,54.64,6.19,1.82,1651.22,27693.99,23.5,18.47
1651.5,1590.75,50.07,4.21,1011.31,54.91,6.18,1.8,1651.29,27704.0,23.52,18.47
1651.6,1590.84,51.09,4.99,1011.19,54.13,6.17,1.84,1651.4,27717.0,23.47,18.47
1651.7,1590.94,50.6,4.43,1010.48,54.69,6.19,1.83,1651.52,27742.0,23.62,20.27
1651.8,1591.03,50.32,4.24,1010.36,54.87,6.17,1.83,1651.62,27759.99,23.65,20.27
1651.9,1591.12,50.66,4.28,1011.19,54.84,6.17,1.84,1651.71,27770.0,23.5,20.27
1652.0,1591.22,51.38,4.93,1011.55,54.18,6.16,1.84,1651.84,27788.0,23.56,20.27
1652.1,1591.31,51.26,4.66,1011.55,54.46,6.17,1.83,1651.9,27798.0,23.34,20.27
1652.2,1591.41,50.73,4.28,1011.43,54.83,6.19,1.82,1652.04,27818.0,22.91,22.45
1652.3,1591.5,50.38,4.11,1010.96,55.01,6.18,1.82,1652.13,27827.0,23.17,22.45
1652.4,1591.6,51.25,4.47,1011.55,54.65,6.16,1.84,1652.25,27841.0,23.75,22.45
1652.5,1591.69,51.4,3.93,1011.07,55.19,6.18,1.81,1652.3,27856.0,23.7,22.45
1652.6,1591.79,51.11,3.69,1011.19,55.43,6.19,1.82,1652.42,27865.0,23.76,22.45
1652.7,1591.88,50.26,4.46,1010.89,54.66,6.18,1.84,1652.54,27884.0,23.52,24.37
1652.8,1591.97,50.21,4.2,1011.91,54.92,6.17,1.83,1652.62,27894.0,23.38,26.29
1652.9,1592.07,51.52,4.89,1011.67,54.23,6.17,1.87,1652.77,27907.0,23.3,26.29
1653.0,1592.16,50.19,1.41,1011.91,57.71,6.2,1.73,1652.87,29062.0,23.77,26.29
1653.1,1592.26,50.19,1.82,1012.5,57.3,6.18,1.75,1652.96,29073.0,23.69,26.29
1653.2,1592.35,50.62,3.54,1012.62,55.57,6.19,1.83,1653.07,29091.0,23.34,14.82
1653.3,1592.45,50.95,3.72,1012.26,55.39,6.19,1.84,1653.16,29100.0,23.34,14.82
1653.4,1592.54,51.4,4.2,1012.74,54.91,6.19,1.86,1653.24,29111.0,23.34,14.82
1653.5,1592.63,49.82,5.27,1012.38,53.85,6.16,1.82,1653.4,29140.0,23.32,14.82
1653.6,1592.73,50.44,4.19,1012.86,54.93,6.17,1.79,1653.47,29152.0,23.53,14.82
1653.7,1592.82,51.41,4.64,1011.79,54.47,6.15,1.82,1653.55,29173.0,23.58,20.6
1653.8,1592.92,50.2,4.75,1012.38,54.37,6.16,1.8,1653.67,29191.0,23.78,20.6
1653.9,1593.01,50.34,4.44,1012.74,54.67,6.18,1.8,1653.8,29216.99,23.7,20.6
1654.0,1593.11,50.5,4.12,1012.38,55.0,6.16,1.82,1653.92,29257.0,23.31,20.6
1654.1,1593.2,50.67,3.73,1012.62,55.39,6.18,1.8,1653.99,29283.0,23.36,20.6
1654.2,1593.29,50.73,3.62,1012.62,55.49,6.18,1.8,1654.09,29298.0,23.55,13.65
1654.3,1593.39,50.25,4.34,1012.03,54.77,6.18,1.85,1654.21,29310.99,24.09,13.65
1654.4,1593.48,50.92,4.09,1012.86,55.02,6.14,1.82,1654.32,29344.99,23.76,13.65
1654.5,1593.58,51.0,3.6,1013.22,55.52,6.17,1.79,1654.36,29355.0,23.78,13.65
1654.6,1593.67,50.58,4.07,1012.98,55.05,6.19,1.82,1654.5,29367.0,23.77,21.82
1654.7,1593.77,50.73,3.6,1012.98,55.51,6.16,1.8,1654.62,29402.0,22.07,21.82
1654.8,1593.86,50.81,3.35,1012.26,55.77,6.16,1.77,1654.65,29411.0,23.05,21.82
1654.9,1593.96,50.18,4.85,1012.03,54.27,6.17,1.83,1654.82,29434.99,23.88,21.82
1655.0,1594.05,50.24,4.07,1012.26,55.05,6.13,1.77,1654.92,29456.0,23.77,21.82
1655.1,1594.14,50.74,4.33,1012.62,54.79,6.14,1.78,1655.0,29469.0,23.81,21.82
1655.2,1594.24,50.85,4.48,1011.91,54.64,6.15,1.8,1655.1,29487.0,23.83,16.61
1655.3,1594.33,49.9,4.58,1012.26,54.54,6.16,1.81,1655.23,29515.98,23.72,16.61
1655.4,1594.43,51.29,4.05,1012.86,55.06,6.16,1.79,1655.32,29539.99,23.69,16.61
1655.5,1594.52,50.58,4.05,1012.15,55.07,6.15,1.8,1655.42,29555.0,23.61,16.61
1655.6,1594.62,49.84,4.29,1012.38,54.83,6.12,1.81,1655.52,29574.0,23.57,16.69
1655.7,1594.71,51.03,4.56,1012.26,54.56,6.13,1.81,1655.6,29596.0,23.54,16.69
1655.8,1594.8,50.3,4.66,1011.67,54.46,6.16,1.82,1655.67,29615.0,23.51,16.69
1655.9,1594.9,51.33,4.54,1011.91,54.58,6.15,1.79,1655.81,29666.99,23.44,16.69
1656.0,1594.99,50.3,4.35,1011.91,54.77,6.18,1.82,1655.89,29690.0,23.39,16.69
1656.1,1595.09,50.85,4.5,1012.38,54.62,6.17,1.86,1655.99,29720.0,23.73,16.69
1656.2,1595.18,50.5,4.49,1011.91,54.63,6.17,1.86,1656.06,29743.0,23.69,11.42
1656.3,1595.28,50.1,4.41,1012.26,54.71,6.16,1.83,1656.16,29760.0,23.69,11.42
1656.4,1595.37,51.01,3.24,1011.91,55.87,6.17,1.79,1656.27,29793.0,23.77,11.42
1656.5,1595.46,50.07,3.34,1012.98,55.78,6.19,1.8,1656.4,29819.0,23.53,11.42
1656.6,1595.56,49.84,3.34,1012.51,55.78,6.17,1.8,1656.43,29827.5,23.52,11.42
1656.7,1595.65,50.68,3.99,1012.38,55.13,6.16,1.83,1656.56,29846.0,23.57,14.76
1656.8,1595.75,51.08,3.78,1012.26,55.34,6.18,1.82,1656.6,29860.0,23.89,14.76
1656.9,1595.84,50.2,3.49,1012.2,55.63,6.18,1.8,1656.73,29888.0,23.37,14.76
1657.0,1595.94,49.93,3.15,1011.91,55.97,6.15,1.8,1656.86,29899.0,23.23,14.76
1657.1,1596.03,50.92,3.78,1011.43,55.34,6.18,1.84,1656.96,29922.0,23.5,14.76
1657.2,1596.13,50.58,3.52,1011.31,55.6,6.17,1.82,1657.01,29932.0,23.53,18.19
1657.3,1596.22,49.98,3.76,1011.55,55.35,6.19,1.85,1657.12,29940.99,23.53,18.19
1657.4,1596.31,50.62,4.06,1012.74,55.06,6.14,1.81,1657.22,29969.0,23.73,18.19
1657.5,1596.41,51.16,4.5,1011.43,54.62,6.14,1.83,1657.33,29983.0,23.92,18.19
1657.6,1596.5,50.68,4.01,1012.98,55.11,6.17,1.81,1657.45,30041.0,23.56,18.19
1657.7,1596.6,50.29,3.47,1012.74,55.64,6.18,1.8,1657.52,30067.0,23.82,13.79
1657.8,1596.69,50.23,3.55,1043.93,55.57,6.17,1.8,1657.61,30080.0,23.79,13.79
1657.9,1596.79,51.34,4.11,1012.38,55.01,6.17,1.82,1657.75,30110.99,23.64,13.79
1658.0,1596.88,50.58,3.72,1012.5,55.4,6.18,1.81,1657.87,30124.0,23.65,13.79
1658.1,1596.97,50.91,3.88,1012.62,55.23,6.16,1.82,1657.95,30151.0,23.54,13.79
1658.2,1597.07,51.36,3.67,1011.67,55.45,6.19,1.79,1658.06,30175.0,23.75,16.09
1658.3,1597.16,50.56,3.76,1012.62,55.36,6.18,1.81,1658.15,30200.98,23.73,16.09
1658.4,1597.26,50.87,3.66,1012.15,55.46,6.16,1.82,1658.25,30216.0,23.7,16.09
1658.5,1597.35,51.03,4.24,1011.91,54.88,6.17,1.85,1658.34,30229.0,23.69,16.09
1658.6,1597.45,50.42,3.98,1011.67,55.14,6.16,1.82,1658.46,30257.0,23.71,16.09
1658.7,1597.54,50.32,3.63,1012.15,55.49,6.14,1.81,1658.54,30276.0,23.63,15.87
1658.8,1597.64,50.99,3.61,1011.43,55.51,6.19,1.8,1658.65,30309.98,23.76,15.87
1658.9,1597.73,50.49,3.78,1012.03,55.33,6.19,1.82,1658.73,30322.99,23.65,15.87
1659.0,1597.82,51.27,3.8,1011.43,55.32,6.19,1.84,1658.83,30338.0,23.63,15.87
1659.1,1597.92,51.29,3.85,1012.15,55.26,6.18,1.83,1658.93,30356.0,23.58,15.87
1659.2,1598.01,50.57,3.92,1012.15,55.2,6.19,1.83,1659.01,30371.0,23.69,17.85
1659.3,1598.11,50.6,3.84,1012.15,55.28,6.19,1.82,1659.13,30393.99,23.26,17.85
1659.4,1598.2,50.73,3.69,1012.26,55.43,6.16,1.81,1659.26,30414.99,23.26,17.85
1659.5,1598.3,51.35,4.21,1011.55,54.9,6.18,1.84,1659.36,30428.0,23.25,17.85
1659.6,1598.39,50.18,3.8,1012.26,55.31,6.18,1.81,1659.43,30447.0,23.92,17.85
1659.7,1598.48,50.28,3.91,1011.79,55.21,6.15,1.82,1659.56,30461.0,23.1,19.16
1659.8,1598.58,51.2,4.0,1012.86,55.12,6.15,1.84,1659.65,30479.99,22.64,19.16
1659.9,1598.67,51.05,4.24,1013.33,54.88,6.19,1.83,1659.74,30505.0,23.53,19.16
1660.0,1598.77,50.12,3.99,1012.26,55.12,6.18,1.82,1659.84,30519.0,23.45,19.16
1660.1,1598.86,51.29,3.24,1012.26,55.88,6.17,1.79,1659.96,30551.0,22.98,19.16
1660.2,1598.96,50.44,3.54,1012.98,55.58,6.19,1.81,1660.05,30565.0,23.05,16.56
1660.3,1599.05,50.48,3.78,1011.91,55.34,6.17,1.85,1660.13,30577.99,23.17,16.56
1660.4,1599.14,51.26,4.06,1011.91,55.05,6.18,1.84,1660.27,30607.99,24.02,16.56
1660.5,1599.24,50.62,3.21,1012.62,55.91,6.2,1.8,1660.33,30632.0,23.66,16.56
1660.6,1599.33,50.69,3.1,1011.79,56.02,6.18,1.79,1660.46,30667.0,23.99,16.56
1660.7,1599.43,50.93,3.48,1012.74,55.63,6.17,1.84,1660.57,30684.0,23.29,15.3
1660.8,1599.52,50.09,3.55,1013.1,55.57,6.18,1.81,1660.66,30706.99,23.14,15.3
1660.9,1599.62,51.37,3.5,1012.26,55.62,6.17,1.81,1660.74,30726.99,23.8,15.3
1661.0,1599.71,51.15,3.54,1012.26,55.58,6.19,1.82,1660.83,30745.0,23.63,15.3
1661.1,1599.81,50.4,3.85,1012.03,55.27,6.18,1.83,1660.98,30771.0,23.46,15.3
1661.2,1599.9,51.04,3.77,1012.98,55.35,6.18,1.84,1661.05,30784.0,23.61,16.85
1661.3,1599.99,50.97,3.62,1012.62,55.5,6.18,1.83,1661.18,30812.99,23.48,16.85
1661.4,1600.09,50.23,3.42,1012.26,55.7,6.18,1.81,1661.23,30827.0,23.36,16.85
1661.5,1600.18,51.07,3.27,1012.62,55.84,6.18,1.82,1661.32,30842.0,23.39,16.85
1661.6,1600.28,50.92,4.17,1236.55,54.95,6.2,1.86,1661.48,30872.0,23.27,16.85
1661.7,1600.37,50.45,3.58,1011.91,55.54,6.2,1.84,1661.53,30885.0,23.78,16.09
1661.8,1600.47,50.99,3.56,1012.38,55.56,6.18,1.85,1661.68,30914.98,23.61,16.09
1661.9,1600.56,51.13,3.08,1012.26,56.04,6.2,1.83,1661.73,30932.0,23.58,16.09
1662.0,1600.66,50.22,3.62,1011.67,55.5,6.22,1.85,1661.88,30948.0,23.67,16.09
1662.1,1600.75,50.34,3.99,1011.07,55.12,6.19,1.85,1661.91,30956.0,23.17,16.09
1662.2,1600.84,51.18,4.27,1011.55,54.85,6.19,1.87,1662.07,30981.0,23.13,17.84
1662.3,1600.94,51.11,4.36,1011.79,54.76,6.2,1.86,1662.11,30990.0,23.16,17.84
1662.4,1601.03,50.21,5.05,1012.15,54.06,6.19,1.85,1662.27,31012.99,23.18,17.84
1662.5,1601.13,51.24,3.31,1012.5,55.8,6.19,1.8,1662.36,31050.0,23.52,17.84
1662.6,1601.22,50.29,3.22,1012.74,55.89,6.19,1.79,1662.45,31064.0,23.46,17.84
1662.7,1601.32,50.67,3.61,1012.38,55.51,6.18,1.84,1662.57,31083.0,23.74,17.67
1662.8,1601.41,51.31,3.7,1012.62,55.42,6.18,1.85,1662.68,31112.99,23.71,17.67
1662.9,1601.5,50.68,3.33,1012.98,55.78,6.19,1.81,1662.78,31132.0,23.67,17.67
