MD,TVD,RPMA,WOBA,MFIA,HKLA,TQA,SPPA,DBTM,STKC,MFOA,ROPA
1726.4,1660.05,101.37,1.67,1010.48,54.79,6.05,18.17,1726.51,109289.99,28.38,4.87
1726.5,1660.15,100.74,1.6,1010.72,54.85,6.05,18.18,1726.62,109324.0,28.11,4.87
1726.6,1660.24,101.36,1.7,1010.72,54.75,6.45,18.2,1726.72,109354.0,28.13,4.87
1726.7,1660.33,100.46,2.38,1010.36,54.82,6.59,18.18,1726.82,109387.0,27.99,4.87
1726.8,1660.43,100.65,2.65,1010.36,54.55,5.79,18.16,1726.92,109418.98,28.06,4.87
1726.9,1660.52,99.65,2.67,1010.6,54.53,5.88,18.2,1727.02,109449.99,28.44,9.29
1727.0,1660.61,101.35,2.71,1011.19,54.49,6.61,18.15,1727.13,109482.0,28.39,9.29
1727.1,1660.7,100.53,2.63,1010.12,54.56,6.57,18.17,1727.23,109512.0,28.3,9.29
1727.2,1660.8,101.07,2.7,1010.6,54.5,6.16,18.16,1727.34,109545.0,28.33,9.29
1727.3,1660.89,100.52,2.85,1010.36,54.35,7.47,18.16,1727.45,109575.99,28.16,9.29
1727.4,1660.98,101.08,2.83,1010.72,54.36,5.46,18.2,1727.55,109603.99,28.27,9.29
1727.5,1661.07,101.15,2.88,1010.36,54.31,5.84,18.22,1727.65,109631.0,28.39,9.29
1727.6,1661.17,100.36,2.91,1011.31,54.29,6.46,18.24,1727.75,109657.0,28.59,9.29
1727.7,1661.26,101.8,3.2,1010.84,53.99,5.57,18.25,1727.86,109686.0,29.13,9.29
1727.8,1661.35,100.09,3.88,1010.72,53.31,6.02,18.25,1727.96,109711.99,28.56,9.29
1727.9,1661.45,101.23,4.97,1010.6,52.23,6.23,18.21,1728.05,109741.99,28.5,12.11
1728.0,1661.54,100.29,4.8,1010.84,52.39,4.16,18.3,1728.15,109780.0,29.13,12.11
1728.1,1661.63,101.64,5.5,1010.72,51.69,5.17,18.39,1728.24,109815.0,27.77,12.11
1728.2,1661.72,100.43,5.59,1010.96,51.6,5.72,18.4,1728.32,109913.0,29.04,12.11
1728.3,1661.82,100.62,5.07,1010.72,52.12,5.48,18.56,1728.43,110052.95,28.88,12.11
1728.4,1661.91,101.79,5.03,1010.72,52.17,6.19,18.24,1728.53,110144.98,28.66,12.11
1728.5,1662.0,100.52,4.35,1010.84,52.85,5.33,18.35,1728.64,110243.0,28.3,12.11
1728.6,1662.09,101.02,3.99,1010.96,53.21,6.93,18.29,1728.74,110336.0,28.19,12.11
1728.7,1662.19,100.31,3.26,1010.96,53.93,5.23,18.29,1728.85,110436.0,28.72,12.11
1728.8,1662.28,101.12,3.37,1010.36,53.83,5.79,18.4,1728.97,110499.97,28.78,12.11
1728.9,1662.37,101.04,3.42,1011.07,53.78,6.68,18.42,1729.07,110536.99,28.67,4.32
1729.0,1662.46,101.32,3.58,1010.36,53.61,5.55,18.43,1729.18,110576.0,29.04,4.32
1729.1,1662.56,100.69,3.59,1010.72,53.61,6.16,18.4,1729.28,110613.0,28.68,4.32
1729.2,1662.65,101.1,3.55,1011.07,53.65,6.56,18.23,1729.38,110652.0,28.49,4.32
1729.3,1662.74,100.3,3.54,1010.48,53.66,6.45,18.31,1729.49,110690.98,28.2,4.32
1729.4,1662.84,101.91,3.58,1010.72,53.61,6.18,18.27,1729.58,110725.99,28.76,4.32
1729.5,1662.93,101.58,3.49,1010.6,53.7,5.87,18.25,1729.69,110766.0,29.22,4.32
1729.6,1663.02,100.85,3.54,1010.48,53.65,6.97,18.34,1729.79,110802.0,30.6,4.32
1729.7,1663.11,101.38,3.54,1010.84,53.66,5.38,18.28,1729.9,110841.0,32.24,4.32
1729.8,1663.21,100.45,3.56,1010.0,53.63,6.43,18.24,1729.99,110877.98,32.32,4.32
1729.9,1663.3,101.99,2.7,1010.84,54.49,5.8,18.22,1730.1,110915.99,31.24,9.19
1730.0,1663.39,100.54,3.5,1010.12,53.7,5.77,18.24,1730.21,110958.0,30.96,9.19
1730.1,1663.48,101.15,3.54,1010.6,53.65,6.43,18.25,1730.3,110993.0,30.39,9.19
1730.2,1663.58,101.88,3.42,1010.36,53.78,5.93,18.23,1730.4,111030.0,30.62,9.19
1730.3,1663.67,101.28,3.4,1010.48,53.8,5.71,18.2,1730.5,111069.98,29.97,9.19
1730.4,1663.76,101.99,3.42,1010.72,53.78,5.52,18.21,1730.6,111108.99,30.4,9.19
1730.5,1663.86,100.29,3.56,1009.77,53.63,6.34,18.17,1730.69,111146.0,30.51,9.19
1730.6,1663.95,101.37,3.52,1010.72,53.67,6.26,18.17,1730.79,111186.0,30.98,9.19
1730.7,1664.04,101.33,3.4,1010.48,53.8,6.08,18.2,1730.89,111223.0,30.67,9.19
1730.8,1664.13,101.02,3.43,1010.72,53.77,6.37,18.21,1730.98,111261.98,31.01,9.19
1730.9,1664.23,101.6,3.35,1010.36,53.84,5.89,18.16,1731.07,111296.99,31.06,8.8
1731.0,1664.32,100.41,3.42,1010.72,53.78,5.74,18.16,1731.17,111334.0,31.52,8.8
1731.1,1664.41,101.18,3.47,1010.96,53.73,5.7,18.15,1731.26,111373.0,30.9,8.8
1731.2,1664.5,101.27,3.42,1010.84,53.78,6.21,18.13,1731.36,111411.0,30.98,8.8
1731.3,1664.6,100.73,3.07,1010.0,54.13,6.22,18.13,1731.46,111450.98,31.47,8.8
1731.4,1664.69,101.32,2.8,1010.24,54.39,6.31,18.13,1731.55,111485.99,31.36,8.8
1731.5,1664.78,100.81,2.61,1010.72,54.58,6.15,18.13,1731.66,111528.0,31.96,8.8
1731.6,1664.88,102.02,2.73,1010.36,54.46,7.19,18.12,1731.76,111567.0,31.77,8.8
1731.7,1664.97,101.79,2.85,1010.72,54.35,5.93,18.15,1731.86,111608.0,31.63,8.8
1731.8,1665.06,100.96,2.83,1011.07,54.37,6.46,18.13,1731.96,111648.98,31.37,8.8
1731.9,1665.15,101.5,2.83,1010.72,54.36,5.67,18.13,1732.06,111688.99,31.65,8.56
1732.0,1665.25,100.97,2.78,1010.12,54.42,5.88,18.13,1732.17,111731.0,31.35,8.56
1732.1,1665.34,100.02,2.92,1010.36,54.28,7.09,18.14,1732.26,111769.0,31.41,8.56
1732.2,1665.43,100.61,2.88,1011.19,54.32,5.41,18.13,1732.38,111811.0,32.32,8.56
1732.3,1665.52,100.41,2.87,1010.6,54.33,7.12,18.13,1732.48,111842.99,31.92,8.56
1732.4,1665.62,101.48,2.85,1010.12,54.35,6.18,18.14,1732.59,111877.99,30.81,8.56
1732.5,1665.71,100.25,2.77,1010.48,54.43,6.75,18.14,1732.68,111911.0,31.75,8.56
1732.6,1665.8,101.49,2.84,1010.84,54.35,5.87,18.14,1732.79,111945.0,31.47,8.56
1732.7,1665.9,100.76,3.01,1010.12,54.18,5.95,18.17,1732.89,111979.0,31.84,8.56
1732.8,1665.99,101.44,3.02,1010.24,54.18,5.82,18.16,1733.0,112013.98,31.62,8.56
1732.9,1666.08,100.11,3.03,1010.72,54.16,6.4,18.19,1733.1,112047.99,30.89,9.73
1733.0,1666.17,101.4,3.01,1010.0,54.18,6.49,18.23,1733.21,112082.0,31.05,9.73
1733.1,1666.27,100.41,3.03,1011.55,54.17,5.5,18.3,1733.31,112116.0,30.63,9.73
1733.2,1666.36,100.25,3.16,1010.12,54.03,6.49,18.22,1733.4,112147.0,30.75,9.73
1733.3,1666.45,100.85,2.84,1010.72,54.36,6.47,7.21,1733.51,112181.98,30.78,9.73
1733.4,1666.54,100.45,3.05,1010.72,54.14,6.57,17.74,1733.61,112215.99,26.87,9.73
1733.5,1666.64,101.82,2.91,1010.84,54.28,5.76,18.24,1733.72,112250.0,29.01,9.73
1733.6,1666.73,100.27,3.01,1010.36,54.18,6.63,18.22,1733.82,112283.0,29.56,9.73
1733.7,1666.82,101.46,3.09,1010.72,54.1,5.98,18.22,1733.92,112317.0,30.02,9.73
1733.8,1666.92,100.47,2.91,1010.72,54.29,6.02,18.26,1734.02,112350.98,30.27,10.28
1733.9,1667.01,101.88,3.0,1010.96,54.19,5.05,18.24,1734.13,112384.99,30.51,10.28
1734.0,1667.1,99.67,3.04,1010.12,54.15,7.29,18.26,1734.23,112420.0,30.78,10.28
1734.1,1667.19,101.41,2.99,1010.72,54.2,5.76,18.35,1734.33,112452.0,30.9,10.28
1734.2,1667.29,100.07,3.09,1010.48,54.1,5.16,18.35,1734.43,112485.0,30.62,10.28
1734.3,1667.38,100.41,3.11,1010.72,54.08,6.88,18.31,1734.54,112519.98,30.78,10.28
1734.4,1667.47,100.77,3.07,1009.77,54.13,5.08,18.32,1734.63,112551.99,31.1,10.28
1734.5,1667.56,101.73,3.04,1010.72,54.16,6.38,18.31,1734.74,112588.0,31.06,10.28
1734.6,1667.66,100.6,2.2,1010.36,54.99,5.29,18.29,1734.84,112620.0,30.76,10.28
1734.7,1667.75,100.58,2.96,1010.6,54.24,6.5,18.31,1734.95,112657.0,31.41,10.28
1734.8,1667.84,101.48,3.06,1010.6,54.13,5.79,18.32,1735.04,112687.98,31.15,10.34
1734.9,1667.94,100.31,3.2,1010.36,54.0,6.58,18.29,1735.15,112722.99,30.38,10.34
1735.0,1668.03,100.92,3.28,1010.6,53.91,7.32,18.33,1735.26,112758.0,29.49,10.34
1735.1,1668.12,99.71,3.12,1011.07,54.07,5.68,18.38,1735.35,112790.0,30.21,10.34
1735.2,1668.21,101.14,2.98,1010.24,54.21,6.4,18.36,1735.46,112825.0,31.92,10.34
1735.3,1668.31,100.11,3.12,1010.6,54.08,5.24,18.28,1735.57,112858.98,32.21,10.34
1735.4,1668.4,101.19,3.05,1010.36,54.15,4.99,18.33,1735.66,112892.99,29.84,10.34
1735.5,1668.49,99.97,3.07,1010.36,54.12,6.34,18.35,1735.77,112927.0,29.31,10.34
1735.6,1668.59,101.12,3.06,1010.48,54.14,6.0,18.32,1735.86,112959.0,29.43,10.34
1735.7,1668.68,100.31,2.91,1011.07,54.29,5.07,18.35,1735.98,112996.0,27.09,10.34
1735.8,1668.77,101.7,3.0,1010.96,54.19,5.42,18.31,1736.07,113027.98,29.75,10.34
1735.9,1668.86,100.61,3.03,1010.36,54.16,6.2,18.33,1736.18,113060.99,30.11,10.34
1736.0,1668.96,100.39,3.18,1010.72,54.02,5.9,18.29,1736.28,113095.0,33.65,10.34
1736.1,1669.05,100.58,3.31,1010.6,53.89,5.99,18.24,1736.39,113131.0,34.34,10.34
1736.2,1669.14,101.07,3.54,1010.24,53.65,6.56,18.37,1736.48,113163.0,34.49,10.34
1736.3,1669.23,100.4,3.29,1010.72,53.9,5.46,18.36,1736.59,113197.98,37.1,10.34
1736.4,1669.33,100.98,3.27,1010.12,53.93,7.13,18.32,1736.68,113228.99,39.44,10.34
1736.5,1669.42,101.87,3.17,1010.72,54.02,5.56,18.31,1736.8,113266.0,41.32,10.34
1736.6,1669.51,100.95,3.1,1010.6,54.1,6.35,18.32,1736.89,113298.0,43.14,10.34
1736.7,1669.61,99.89,3.03,1010.6,54.16,6.55,18.29,1737.0,113331.0,43.53,10.34
1736.8,1669.7,100.87,3.04,1011.07,54.15,5.77,18.29,1737.11,113367.98,44.5,10.34
1736.9,1669.79,100.37,2.96,1010.84,54.24,5.69,18.26,1737.2,113398.99,45.48,10.34
1737.0,1669.88,100.12,3.22,1010.72,53.97,6.51,18.36,1737.3,113433.0,45.9,10.34
1737.1,1669.98,100.86,3.24,1010.72,53.96,5.2,18.29,1737.41,113466.0,45.92,10.34
1737.2,1670.07,101.39,3.17,1010.48,54.03,6.1,18.29,1737.51,113502.0,45.58,10.34
1737.3,1670.16,99.64,3.28,1010.84,53.91,5.2,18.24,1737.61,113534.99,43.51,10.34
1737.4,1670.26,101.84,3.06,1010.72,54.14,5.12,18.25,1737.71,113567.99,39.14,10.34
1737.5,1670.35,100.83,3.12,1010.84,54.07,5.91,18.24,1737.82,113602.0,37.01,10.34
1737.6,1670.44,100.08,3.16,1010.6,54.04,6.44,18.25,1737.92,113637.0,33.8,10.34
1737.7,1670.53,100.76,3.2,1010.36,54.0,5.76,18.23,1738.02,113670.0,33.44,10.29
1737.8,1670.63,101.62,3.29,1010.36,53.9,6.38,18.29,1738.13,113703.98,32.91,10.29
1737.9,1670.72,99.88,3.25,1010.48,53.95,5.5,18.27,1738.23,113738.99,32.65,10.29
1738.0,1670.81,101.17,3.3,1010.6,53.9,6.12,18.3,1738.33,113773.0,32.26,10.29
1738.1,1670.9,101.79,1.99,1019.4,55.21,7.66,18.46,1738.44,114347.0,33.33,10.29
1738.2,1671.0,101.74,1.63,1019.64,55.57,6.31,18.44,1738.5,114415.0,33.79,10.29
1738.3,1671.09,101.17,1.7,1018.92,55.49,6.97,18.44,1738.61,114497.97,33.11,10.29
1738.4,1671.18,101.0,1.64,1019.52,55.55,6.05,18.43,1738.72,114561.99,33.76,10.29
1738.5,1671.28,101.12,1.69,1019.28,55.5,6.92,18.42,1738.83,114614.0,33.63,10.29
1738.6,1671.37,101.76,1.69,1019.64,55.51,6.26,18.43,1738.93,114666.0,34.21,10.29
1738.7,1671.46,102.5,1.62,1019.88,55.58,7.04,18.43,1739.05,114716.0,33.62,6.75
1738.8,1671.55,101.78,1.62,1019.88,55.57,6.63,18.43,1739.14,114753.98,34.35,6.75
1738.9,1671.65,100.83,1.74,1019.52,55.46,5.11,18.47,1739.25,114790.99,35.3,6.75
1739.0,1671.74,101.91,1.95,1019.76,55.24,4.59,18.5,1739.35,114820.0,35.64,6.75
1739.1,1671.83,101.0,1.87,1019.4,55.32,5.87,18.5,1739.45,114847.0,37.38,6.75
1739.2,1671.93,100.98,1.8,1019.52,55.4,5.19,18.51,1739.55,114873.0,38.79,6.75
1739.3,1672.02,102.1,2.5,1019.76,54.69,5.59,18.52,1739.65,114896.99,39.36,6.75
1739.4,1672.11,100.85,3.21,1019.28,53.98,4.85,18.5,1739.74,114919.0,41.46,6.75
1739.5,1672.2,102.17,0.01,1019.64,67.96,5.13,18.58,1739.84,114942.0,42.53,6.75
1739.6,1672.3,100.79,4.18,1019.4,53.02,5.49,18.69,1739.93,114964.0,44.16,6.75
1739.7,1672.39,101.61,0.01,1019.16,61.1,5.32,18.65,1740.03,114987.0,44.56,12.09
1739.8,1672.48,102.65,5.74,1019.16,51.45,5.33,18.65,1740.12,115009.99,46.18,12.09
1739.9,1672.58,101.86,5.91,1019.04,51.29,5.44,18.71,1740.19,115041.99,47.97,12.09
1740.0,1672.67,102.16,5.94,1019.28,51.26,6.22,18.68,1740.29,115085.0,50.72,12.09
1740.1,1672.76,103.13,5.98,1019.28,51.22,5.53,18.68,1740.38,115122.0,51.68,12.09
1740.2,1672.85,101.55,6.0,1019.52,51.19,7.11,18.77,1740.48,115165.0,46.76,12.09
1740.3,1672.95,102.68,5.93,1019.4,51.27,5.62,18.74,1740.57,115205.98,44.1,12.09
1740.4,1673.04,101.68,5.99,1019.52,51.2,5.79,18.74,1740.67,115246.99,43.88,12.09
1740.5,1673.13,101.74,5.99,1019.76,51.2,5.64,18.76,1740.76,115286.0,42.84,12.09
1740.6,1673.23,102.83,5.8,1019.76,51.4,5.29,18.79,1740.86,115328.0,39.4,12.09
1740.7,1673.32,100.81,6.03,1019.64,51.16,5.29,18.73,1740.95,115369.0,39.29,12.09
1740.8,1673.41,102.33,6.39,1019.52,50.81,6.32,18.81,1741.04,115410.98,38.75,8.37
1740.9,1673.5,102.59,6.11,1019.28,51.08,5.89,18.93,1741.14,115462.99,36.13,8.37
1741.0,1673.6,101.46,6.24,1019.4,50.96,4.91,19.21,1741.23,115510.0,34.8,8.37
1741.1,1673.69,101.99,6.26,1019.16,50.94,5.48,19.42,1741.33,115565.0,33.09,8.37
1741.2,1673.78,101.94,6.24,1019.16,50.96,6.45,18.84,1741.43,115617.0,32.87,8.37
1741.3,1673.88,101.33,5.72,1019.52,51.48,5.7,19.17,1741.53,115672.97,30.99,8.37
1741.4,1673.97,102.93,5.59,1020.35,51.61,5.57,18.91,1741.63,115726.99,31.54,8.37
1741.5,1674.06,101.5,5.6,1019.52,51.59,5.43,19.18,1741.73,115780.0,32.77,8.37
1741.6,1674.15,101.91,5.55,1019.64,51.64,5.9,19.16,1741.83,115834.0,32.52,8.37
1741.7,1674.25,101.44,5.59,1019.28,51.6,5.63,18.99,1741.94,115889.0,32.52,8.37
1741.8,1674.34,102.21,4.91,1019.04,52.29,5.84,18.81,1742.04,115977.97,34.67,6.04
1741.9,1674.43,102.17,4.82,1019.28,52.38,5.68,18.9,1742.13,116030.99,34.91,6.04
1742.0,1674.53,102.54,4.96,1018.92,52.24,5.6,19.15,1742.24,116087.0,35.65,6.04
1742.1,1674.62,103.06,4.9,1019.16,52.29,5.29,18.77,1742.34,116141.0,34.08,6.04
1742.2,1674.71,101.96,4.86,1019.64,52.33,4.32,18.91,1742.44,116194.0,34.61,6.04
1742.3,1674.8,101.74,5.05,1019.4,52.15,5.89,18.72,1742.54,116246.98,35.74,6.04
1742.4,1674.9,102.05,5.16,1019.4,52.04,6.17,18.77,1742.64,116299.99,34.67,6.04
1742.5,1674.99,102.53,5.61,1019.16,51.58,5.01,18.71,1742.74,116357.0,34.25,6.04
1742.6,1675.08,102.27,5.85,1019.64,51.34,5.09,18.84,1742.84,116410.0,33.03,6.04
1742.7,1675.18,101.35,5.51,1018.92,51.68,4.59,19.09,1742.94,116465.0,33.11,6.04
1742.8,1675.27,102.03,5.7,1019.52,51.5,4.86,18.91,1743.04,116518.97,33.22,6.39
1742.9,1675.36,102.29,6.08,1019.64,51.11,6.27,19.06,1743.14,116575.98,32.79,6.39
1743.0,1675.45,102.31,5.67,1019.52,51.53,6.28,18.9,1743.24,116639.0,34.29,6.39
1743.1,1675.55,102.12,5.49,1019.16,51.71,6.11,19.01,1743.34,116691.0,36.16,6.39
1743.2,1675.64,101.43,5.46,1018.33,51.74,5.33,19.1,1743.45,116748.0,38.77,6.39
1743.3,1675.73,100.78,5.17,1019.28,52.02,5.73,19.19,1743.55,116802.97,37.73,6.39
1743.4,1675.83,101.86,4.64,1019.64,52.55,6.7,18.94,1743.65,116857.98,35.86,6.39
1743.5,1675.92,102.27,4.66,1019.64,52.53,6.55,18.86,1743.75,116909.0,33.69,6.39
1743.6,1676.01,101.87,4.23,1019.88,52.96,5.73,18.7,1743.86,116962.0,31.95,6.39
1743.7,1676.1,101.71,4.2,1019.64,53.0,5.99,18.77,1743.96,117000.0,30.48,6.39
1743.8,1676.2,102.06,4.17,1019.16,53.03,5.81,18.82,1744.06,117035.98,30.61,6.64
1743.9,1676.29,100.75,4.22,1019.4,52.98,6.07,18.76,1744.17,117071.99,29.85,6.64
1744.0,1676.38,102.13,4.21,1018.92,52.99,4.67,18.86,1744.28,117105.0,28.95,6.64
1744.1,1676.48,101.34,4.17,1019.16,53.03,6.53,18.92,1744.38,117137.0,29.83,6.64
1744.2,1676.57,101.05,4.17,1019.16,53.03,6.89,18.82,1744.49,117168.0,29.67,6.64
1744.3,1676.66,101.56,4.07,1019.52,53.13,5.15,18.86,1744.59,117193.99,28.75,6.64
1744.4,1676.75,100.46,3.9,1019.76,53.29,6.35,18.88,1744.69,117222.99,28.99,6.64
1744.5,1676.85,102.74,4.09,1019.28,53.1,4.4,18.94,1744.79,117250.0,28.88,6.64
1744.6,1676.94,100.92,3.99,1019.64,53.2,6.43,18.84,1744.89,117274.0,28.55,6.64
1744.7,1677.03,102.39,4.02,1019.04,53.18,5.18,18.93,1745.0,117303.0,28.81,6.64
1744.8,1677.13,101.88,3.92,1019.76,53.27,6.41,18.87,1745.1,117325.99,30.21,11.94
1744.9,1677.22,100.87,4.02,1019.52,53.18,5.57,18.84,1745.21,117350.99,30.65,11.94
1745.0,1677.31,101.06,3.86,1019.52,53.33,6.32,18.97,1745.3,117371.0,29.57,11.94
1745.1,1677.4,101.65,3.95,1019.04,53.24,5.36,18.88,1745.4,117392.0,29.45,11.94
1745.2,1677.5,100.78,4.14,1019.52,53.06,5.79,18.94,1745.51,117414.0,29.97,11.94
1745.3,1677.59,101.87,4.19,1019.52,53.0,5.05,18.9,1745.61,117434.99,27.86,11.94
1745.4,1677.68,100.87,4.23,1019.88,52.97,6.03,18.99,1745.73,117456.99,29.73,11.94
1745.5,1677.78,100.67,4.29,1019.4,52.9,5.41,19.11,1745.83,117476.0,29.63,11.94
1745.6,1677.87,100.55,4.42,1019.4,52.78,6.4,19.29,1745.93,117494.0,29.48,11.94
1745.7,1677.96,101.22,4.63,1019.04,52.56,5.76,19.19,1746.02,117511.0,29.66,16.86
1745.8,1678.05,101.56,5.02,1018.69,52.18,5.5,19.02,1746.09,117528.99,29.42,16.86
1745.9,1678.15,101.66,6.14,1019.4,51.06,5.28,19.11,1746.16,117556.99,29.35,16.86
1746.0,1678.24,101.23,5.28,1019.28,51.91,6.29,19.16,1746.29,117653.0,29.61,16.86
1746.1,1678.33,101.04,5.25,1019.16,51.95,4.02,19.17,1746.39,117684.0,29.04,16.86
1746.2,1678.43,102.49,5.46,1019.28,51.74,5.03,19.34,1746.49,117715.0,29.09,16.86
1746.3,1678.52,100.54,5.61,1018.8,51.58,5.65,19.03,1746.59,117745.98,28.87,16.86
1746.4,1678.61,102.0,5.74,1018.92,51.45,5.04,19.17,1746.69,117775.99,28.72,16.86
1746.5,1678.7,100.8,5.94,1019.16,51.25,4.82,19.15,1746.79,117807.0,28.99,16.86
1746.6,1678.8,101.36,6.02,1018.69,51.17,6.36,19.08,1746.88,117847.0,29.17,16.86
1746.7,1678.89,102.43,5.97,1019.28,51.22,5.31,18.95,1746.98,117889.0,30.2,16.86
1746.8,1678.98,101.64,6.03,1019.16,51.17,5.0,18.9,1747.08,117931.98,29.43,8.75
1746.9,1679.08,101.37,6.07,1018.33,51.12,5.93,19.05,1747.18,117972.99,29.96,8.75
1747.0,1679.17,101.25,6.31,1019.16,50.88,5.83,19.35,1747.27,118024.0,28.94,8.75
1747.1,1679.26,102.12,4.99,1019.99,52.21,4.91,19.01,1747.37,118199.0,29.31,8.75
1747.2,1679.35,102.93,4.97,1019.64,52.23,5.51,18.79,1747.46,118254.0,28.58,8.75
1747.3,1679.45,101.5,4.93,1019.64,52.26,5.88,18.79,1747.57,118306.98,28.79,8.75
1747.4,1679.54,101.05,4.92,1019.64,52.27,6.37,18.73,1747.66,118345.99,29.37,8.75
1747.5,1679.63,102.14,4.87,1018.92,52.32,6.2,18.73,1747.76,118394.0,28.91,8.75
1747.6,1679.73,102.11,4.84,1018.57,52.35,5.48,19.04,1747.86,118433.0,28.98,8.75
1747.7,1679.82,101.7,4.33,1018.8,52.87,6.07,18.84,1747.95,118471.0,29.33,8.75
1747.8,1679.91,101.16,4.13,1019.28,53.07,5.48,18.77,1748.05,118501.98,28.84,5.84
1747.9,1680.01,102.15,4.07,1019.16,53.12,5.72,18.79,1748.15,118529.99,28.96,5.83
1748.0,1680.1,100.79,4.09,1018.69,53.1,5.27,18.84,1748.24,118555.0,29.49,5.83
1748.1,1680.19,102.11,4.1,1019.28,53.09,4.6,18.91,1748.34,118581.0,28.77,5.83
1748.2,1680.28,100.94,4.11,1019.76,53.08,6.04,18.95,1748.43,118603.0,29.14,5.83
1748.3,1680.38,100.6,4.1,1018.69,53.1,5.66,18.79,1748.53,118624.99,28.97,5.83
1748.4,1680.47,101.69,4.09,1018.69,53.1,5.19,18.88,1748.63,118646.99,29.0,5.83
1748.5,1680.56,102.3,4.26,1020.23,52.93,5.21,18.8,1748.72,118666.0,29.09,5.83
1748.6,1680.66,100.68,4.21,1019.16,52.98,5.37,18.92,1748.82,118686.0,29.14,5.83
1748.7,1680.75,101.04,4.36,1019.52,52.84,5.98,18.96,1748.91,118705.0,28.79,5.83
1748.8,1680.84,101.63,4.45,1019.16,52.74,5.69,19.26,1749.02,118724.99,29.01,5.83
1748.9,1680.93,100.73,4.47,1019.04,52.73,5.21,19.02,1749.1,118741.0,29.11,14.72
1749.0,1681.03,102.19,5.17,1019.52,52.03,5.07,18.88,1749.17,118758.0,29.21,14.72
1749.1,1681.12,102.21,5.52,1019.52,51.68,5.11,18.79,1749.23,118805.0,29.1,14.72
1749.2,1681.21,102.07,5.29,1019.76,51.91,6.18,19.02,1749.33,118861.0,29.27,14.72
1749.3,1681.31,101.82,5.27,1019.76,51.92,6.37,18.82,1749.43,118907.98,28.7,14.72
1749.4,1681.4,101.2,5.35,1019.52,51.84,6.6,18.78,1749.52,118949.99,28.97,14.72
1749.5,1681.49,102.41,5.27,1019.4,51.93,5.11,18.95,1749.62,118994.0,28.64,14.72
1749.6,1681.58,100.38,5.38,1019.52,51.82,5.45,19.3,1749.71,119039.0,29.22,14.72
1749.7,1681.68,101.14,5.17,1019.28,52.02,6.64,18.98,1749.8,119080.0,28.88,14.72
1749.8,1681.77,102.03,4.93,1019.64,52.27,6.11,19.16,1749.9,119123.98,29.1,14.72
1749.9,1681.86,101.47,4.45,1019.04,52.75,6.09,19.03,1749.99,119166.99,29.19,14.72
1750.0,1681.96,102.66,4.42,1019.64,52.77,5.77,18.85,1750.09,119211.0,29.32,7.56
1750.1,1682.05,102.24,4.46,1019.28,52.73,6.31,18.9,1750.17,119253.0,29.03,7.56
1750.2,1682.14,100.67,1.11,1011.91,57.35,6.82,18.64,1750.01,121419.0,29.52,7.56
1750.3,1682.23,100.19,2.59,1011.43,55.87,6.0,18.62,1750.11,121436.99,29.33,7.56
1750.4,1682.33,100.36,2.88,1011.79,55.57,5.93,18.66,1750.23,121455.99,29.38,7.56
1750.5,1682.42,101.58,3.42,1011.43,55.04,5.41,18.78,1750.31,121470.0,29.48,7.56
1750.6,1682.51,100.16,2.48,1011.43,55.97,5.98,18.57,1750.63,121585.0,29.54,7.56
1750.7,1682.61,101.02,2.63,1011.43,55.83,5.79,18.7,1750.75,121614.0,29.99,7.56
1750.8,1682.7,99.05,2.96,1011.79,55.49,6.68,18.72,1750.86,121636.99,29.66,7.56
1750.9,1682.79,99.36,2.98,1012.26,55.47,6.34,18.73,1750.97,121656.99,29.52,7.56
1751.0,1682.88,101.05,3.38,1011.43,55.08,6.3,18.8,1751.07,121675.0,29.64,7.31
1751.1,1682.98,100.35,3.95,1011.43,54.5,5.93,19.05,1751.17,121694.0,29.72,7.31
1751.2,1683.07,99.59,4.18,1011.43,54.28,6.33,18.88,1751.28,121714.0,29.5,7.31
1751.3,1683.16,100.75,4.13,1011.43,54.33,4.99,18.78,1751.38,121731.99,29.47,7.31
1751.4,1683.26,100.76,4.52,1011.67,53.93,5.41,18.76,1751.47,121750.0,29.3,7.31
1751.5,1683.35,100.67,5.34,1011.55,53.12,5.83,18.74,1751.52,121773.0,29.83,7.31
1751.6,1683.44,100.19,4.98,1011.43,53.48,6.87,18.67,1751.64,121836.0,29.88,7.31
1751.7,1683.53,100.55,5.0,1011.55,53.46,6.41,18.61,1751.74,121885.0,29.56,7.31
1751.8,1683.63,101.27,5.58,1011.43,53.41,5.96,18.62,1751.84,121929.98,29.76,7.31
1751.9,1683.72,101.07,5.43,1011.67,53.56,5.43,18.61,1751.95,121980.99,29.8,7.31
1752.0,1683.81,100.21,5.42,1011.43,53.58,5.39,18.6,1752.05,122028.0,29.75,10.0
1752.1,1683.91,101.36,5.43,1011.43,53.56,5.93,18.6,1752.15,122075.0,29.43,10.0
1752.2,1684.0,101.36,5.14,1011.43,53.85,6.22,18.68,1752.26,122124.0,29.98,10.0
1752.3,1684.09,100.62,4.54,1011.43,54.46,5.94,18.61,1752.36,122171.97,29.55,10.0
1752.4,1684.18,101.18,4.48,1011.67,54.51,5.68,18.62,1752.47,122211.99,28.96,10.0
1752.5,1684.28,100.9,4.37,1012.03,54.62,5.91,18.63,1752.59,122247.0,29.83,10.0
1752.6,1684.37,101.09,4.37,1011.67,54.62,5.18,18.79,1752.7,122277.0,29.23,10.0
