,train_depth,train_true,train_pre,train_depth,test_true,test_pre
1386,754.701,50.66,5.2489176,187.952,10.45,5.0161867
1387,753.526,50.83,5.240206,186.927,10.5,5.064497
1388,752.276,52.76,5.2279243,185.927,11.43,5.0415373
1389,750.951,45.53,5.3226137,185.052,11.43,5.080747
1390,749.851,42.13,5.382181,184.152,12.43,5.078466
1391,748.826,38.44,5.446417,182.977,13.02,5.093304
1392,747.801,26.44,5.6735315,181.827,17.63,5.0343227
1393,746.701,19.67,5.7808886,180.752,19.29,5.072874
1394,742.251,57.38,5.211931,179.727,19.03,5.110987
1395,733.976,60.21,5.1938205,178.577,15.45,5.2636437
1396,732.651,58.78,5.21922,176.527,19.11,5.1369305
1397,730.351,59.11,5.2093387,175.477,18.97,5.139829
1398,727.851,63.75,5.214275,174.327,16.62,5.212023
1399,726.476,48.58,5.4049582,173.202,15.94,5.2403803
1400,725.276,45.46,5.4583554,172.077,13.94,5.318295
1401,724.001,45.3,5.462929,170.777,13.85,5.294497
1402,722.901,21.79,5.7959523,169.677,12.99,5.2505794
1403,721.976,29.17,5.708176,168.752,11.51,5.2802553
1404,720.901,27.18,5.5676575,167.827,17.71,5.0206966
1405,719.926,24.07,5.643771,167.127,17.71,5.083266
1406,718.876,30.7,5.207199,166.102,4.98,5.592959
1407,717.976,30.7,5.2088785,161.002,8.63,5.5418887
1408,888.426,26.32,5.8396034,330.852,33.47,5.315324
1409,887.251,26.48,5.8443894,328.602,53.69,5.1561
1410,886.276,23.26,5.412039,326.927,90.5,5.1922493
1411,885.276,21.57,5.424052,322.502,96.88,5.142158
1412,884.326,15.79,5.615328,318.352,86.63,5.220034
1413,883.401,24.05,5.312185,315.402,16.66,5.566214
1414,882.551,30.96,5.260622,313.502,68.5,5.3712564
1415,881.801,16.5,5.674847,311.102,69.56,5.351541
1416,880.751,48.74,5.285255,309.027,70.92,5.2740912
1417,879.876,46.55,5.289477,306.852,68.84,5.238754
1418,878.726,50.47,5.2215624,304.277,68.68,5.1649694
1419,877.626,43.83,5.300316,302.327,66.81,5.2164326
1420,876.326,43.15,5.2999306,300.377,52.3,5.3775697
1421,875.101,44.24,5.341723,297.552,70.74,5.1567454
1422,873.851,41.89,5.3823,294.977,55.06,5.328716
1423,872.676,22.89,5.7170997,291.827,45.41,5.4428964
1424,871.426,28.45,5.5531173,289.602,58.12,5.2673683
1425,870.201,28.41,5.541233,288.177,53.39,5.347509
1426,869.276,28.54,5.526491,286.802,52.21,5.218385
1427,868.276,19.29,5.7267756,285.402,53.42,5.2076774
1428,867.451,15.36,5.6492667,283.452,53.39,5.2192607
1429,866.376,51.39,5.225615,281.427,57.26,5.126857
1430,864.851,61.55,5.2123747,279.502,58.56,5.121962
1431,863.476,65.87,5.208915,277.377,51.93,5.209175
1432,862.126,58.54,5.3043094,275.127,45.28,5.3072762
1433,860.651,57.33,5.3140445,273.177,14.45,5.7083783
1434,859.301,56.2,5.3572397,271.727,26.49,5.652496
1435,857.851,58.51,5.333577,270.177,20.87,5.695655
1436,856.476,58.84,5.2432556,269.127,22.65,5.6643715
1437,855.001,65.92,5.244393,267.602,22.01,5.4089
1438,853.601,68.28,5.2519937,266.552,21.47,5.2886386
1439,852.176,71.37,5.2450233,265.427,24.21,5.144326
1440,850.901,67.97,5.2776914,264.427,26.96,5.121652
1441,849.326,62.38,5.3293247,263.027,27.04,5.114701
1442,847.976,51.81,5.4574533,261.702,27.11,5.1271033
1443,846.626,51.45,5.461929,260.427,26.09,5.166616
1444,845.451,57.29,5.3711696,259.227,23.42,5.2541757
1445,844.026,60.67,5.316657,258.102,22.67,5.2798643
1446,842.826,63.1,5.236912,256.877,30.49,5.1077514
1447,841.551,58.04,5.2971606,255.702,29.06,5.152144
1448,840.251,52.65,5.3679447,254.277,29.36,5.1670713
1449,838.951,28.12,5.7452993,252.477,28.82,5.1952753
1450,837.726,35.94,5.6275744,250.977,28.27,5.188878
1451,836.451,37.95,5.5824494,249.702,24.83,5.2488356
1452,835.301,41.55,5.4670553,248.102,24.73,5.243288
1453,834.101,41.93,5.279571,246.677,28.4,5.144531
1454,833.001,41.1,5.2571,245.327,28.66,5.1358733
1455,831.976,31.34,5.4391503,243.852,30.25,5.1114306
1456,830.901,31.64,5.4381647,242.577,30.93,5.1051683
1457,829.951,34.12,5.383741,241.052,29.61,5.166147
1458,828.901,26.83,5.5312195,239.727,27.35,5.2222056
1459,827.751,15.66,5.7215657,238.677,27.19,5.238189
1460,826.626,46.42,5.225147,237.427,28.28,5.1987576
1461,825.426,24.46,5.6591525,236.302,28.87,5.1502657
1462,824.176,70.48,5.2126465,234.902,29.27,5.133482
1463,822.801,80.79,5.199703,233.777,15.44,5.539375
1464,821.426,74.43,5.2658443,232.227,24.9,5.2446237
1465,819.926,75.73,5.260973,231.152,9.81,5.7036786
1466,818.526,72.37,5.319336,229.977,15.69,5.5501513
1467,816.901,70.71,5.3384647,228.852,7.03,5.6769247
1468,815.326,69.89,5.325412,228.052,7.03,5.6797976
1469,813.976,76.395004,5.2333374,227.127,4.22,5.5520954
1470,812.726,79.4,5.234505,226.402,2.7,5.3976626
1471,811.126,82.72,5.240647,225.777,3.35,5.3219314
1472,809.801,83.18,5.2400885,225.227,7.4049997,5.146353
1473,808.176,76.06,5.294591,224.652,6.6033335,5.30359
1474,806.801,78.53,5.276665,224.102,13.13,5.0319853
1475,805.276,80.48,5.2667007,223.602,7.02,5.3916225
1476,803.951,74.02,5.3225536,223.052,8.825,5.329795
1477,802.426,76.72,5.2832417,222.402,3.38,5.5021234
1478,801.151,70.56,5.321693,221.852,9.17,5.3329573
1479,799.801,49.86,5.5602994,221.202,2.4099998,5.375338
1480,798.576,29.26,5.79513,220.702,9.755,5.3296976
1481,797.226,54.67,5.475114,220.127,19.19,5.063841
1482,796.101,43.95,5.56613,219.127,19.5,5.092387
1483,794.876,40.61,5.455325,217.952,19.51,5.1026073
1484,793.726,37.39,5.5102715,216.702,21.03,5.0801506
1485,792.576,35.51,5.5447965,215.252,13.75,5.380994
1486,791.501,37.71,5.327802,214.177,7.66,5.6723356
1487,790.326,42.71,5.2316256,213.252,5.67,5.6722894
1488,789.226,42.99,5.2290106,212.527,7.88,5.6489897
1489,788.051,38.74,5.301567,211.702,10.15,5.229915
1490,786.951,26.66,5.5591044,210.552,10.17,5.055776
1491,785.751,69.1,5.2238846,208.252,8.53,5.2440543
1492,784.276,65.86,5.2548656,207.327,7.19,5.3278775
1493,783.026,60.1,5.3248835,206.552,9.19,5.1874666
1494,781.751,58.36,5.347898,205.652,10.45,5.094557
1495,780.276,62.9,5.2919393,204.852,12.07,5.0227284
1496,778.976,65.97,5.2469735,203.927,13.5,5.0174932
1497,777.526,64.1,5.2490697,203.127,13.5,5.0865064
1498,776.151,58.67,5.3070707,201.902,14.56,5.067769
1499,774.726,50.83,5.413105,201.027,14.56,5.103733
1500,773.426,64.95,5.243523,200.002,14.63,5.116743
1501,771.976,77.65,5.235483,199.027,13.19,5.1869655
1502,770.676,77.43,5.230631,198.052,14.34,5.13989
1503,769.301,73.85,5.2719874,197.152,13.12,5.176558
1504,767.776,75.92,5.255847,196.102,11.01,5.274932
1505,766.526,69.99,5.306031,195.177,9.67,5.3484483
1506,765.176,76.39,5.2396693,194.202,8.32,5.387593
1507,763.676,37.95,5.6891613,193.477,8.42,5.3024096
1508,762.176,49.81,5.5333047,192.627,7.38,5.254311
1509,760.926,50.19,5.524899,191.727,6.18,5.2741594
1510,759.676,51.74,5.5147867,191.052,6.18,5.224341
1511,758.351,50.96,5.3021836,190.377,6.62,5.157679
1512,757.126,47.26,5.297392,189.627,8.53,5.0075274
1513,755.901,52.48,5.2231646,188.677,10.12,4.98406
1514,754.676,50.66,5.251333,187.902,10.45,5.030371
1515,753.451,50.83,5.2426963,186.902,10.5,5.0779696
1516,752.226,52.76,5.2303724,185.827,11.43,5.054793
1517,750.901,45.53,5.3250375,185.002,11.43,5.0935817
1518,749.801,42.13,5.384807,184.077,12.43,5.0904355
1519,748.726,38.44,5.4497313,182.927,12.75,5.1173277
1520,747.676,26.44,5.677434,181.752,17.63,5.045503
1521,746.601,19.67,5.785819,180.727,19.29,5.079627
1522,742.176,57.38,5.2144556,179.677,19.03,5.116499
1523,733.951,60.21,5.196293,178.527,15.45,5.2712464
1524,732.576,58.78,5.221384,176.452,19.11,5.144254
1525,730.301,59.11,5.211714,175.327,18.97,5.1464634
1526,727.751,63.75,5.21642,174.277,16.62,5.219761
1527,726.451,48.58,5.4074283,173.177,15.94,5.249026
1528,725.251,45.46,5.4612713,171.977,13.94,5.328727
1529,723.951,10.47,5.642008,170.752,13.85,5.3031654
1530,722.876,21.79,5.799862,169.652,12.99,5.2584414
1531,721.901,29.17,5.7116847,168.702,11.51,5.2884865
1532,720.876,27.18,5.5715966,167.777,17.71,5.0331116
1533,719.876,24.07,5.6458054,167.027,17.71,5.090585
1534,718.851,30.7,5.2122674,166.077,4.98,5.6216784
1535,717.951,29.68,5.235525,160.977,3.77,5.5655084
1536,888.351,26.32,5.838547,330.827,33.47,5.3144093
1537,887.126,26.48,5.8432555,328.427,53.69,5.1549444
1538,886.226,23.26,5.410619,326.877,90.5,5.1918936
1539,885.226,21.57,5.422666,321.977,96.88,5.1419168
1540,884.251,15.79,5.613457,318.227,86.63,5.219654
1541,883.351,24.05,5.310632,315.302,16.66,5.564731
1542,882.526,30.96,5.258093,313.477,68.5,5.3708925
1543,881.776,16.5,5.669643,311.027,69.56,5.351129
1544,880.701,48.74,5.2842617,308.977,70.92,5.2737
1545,879.801,46.55,5.2886457,306.777,68.84,5.240076
1546,878.601,50.47,5.2208505,304.177,68.68,5.1645675
1547,877.576,43.83,5.299356,302.252,66.81,5.215964
1548,876.276,43.15,5.2989926,300.302,52.3,5.377093
1549,875.076,44.24,5.3408775,297.477,70.74,5.156259
1550,873.826,41.89,5.3814597,294.852,52.4,5.3599157
1551,872.626,22.89,5.7132983,291.677,45.41,5.442321
1552,871.401,28.45,5.552154,289.552,58.12,5.2668405
1553,870.101,28.41,5.5400996,288.127,53.39,5.3468738
1554,869.251,28.54,5.525679,286.777,52.21,5.217793
1555,868.251,19.29,5.7262135,285.352,53.42,5.2071185
1556,867.351,15.36,5.6476884,283.277,53.39,5.2186394
1557,866.326,51.39,5.224959,281.352,57.26,5.1260967
1558,864.701,61.55,5.2198925,279.352,58.56,5.1212664
1559,863.426,65.87,5.2085757,277.202,51.93,5.208489
1560,862.051,58.54,5.3036633,274.977,45.28,5.3069344
1561,860.601,57.33,5.313345,273.152,14.45,5.7063794
1562,859.226,56.2,5.3565536,271.702,26.49,5.650069
1563,857.776,58.51,5.3329506,270.127,20.87,5.6932244
1564,856.376,58.84,5.24263,269.052,22.65,5.663503
1565,854.951,69.16,5.2369666,267.527,22.01,5.403983
1566,853.576,68.28,5.2514973,266.477,21.47,5.28661
1567,852.051,71.37,5.244363,265.402,24.21,5.142312
1568,850.826,67.97,5.2773075,264.352,26.96,5.120356
1569,849.301,62.38,5.329053,262.977,27.04,5.113062
1570,847.951,48.8,5.497433,261.652,27.11,5.125691
1571,846.576,51.45,5.4615526,260.402,26.09,5.165007
1572,845.376,57.29,5.370419,259.177,23.42,5.2521544
1573,843.976,60.835,5.3144445,258.052,22.67,5.2789855
1574,842.751,63.1,5.2354965,256.827,30.49,5.106913
1575,841.401,58.04,5.2961545,255.552,29.06,5.1504855
1576,840.176,52.65,5.366714,254.252,29.36,5.1657434
1577,838.926,28.12,5.743371,252.427,28.82,5.1943994
1578,837.651,35.94,5.626432,250.952,26.21,5.2388935
1579,836.401,37.95,5.581336,249.627,24.83,5.2483764
1580,835.251,41.55,5.4653115,248.077,24.73,5.2426186
1581,834.076,41.93,5.2774405,246.652,28.4,5.1431046
1582,832.976,41.1,5.256047,245.302,28.66,5.1350245
1583,831.951,30.6,5.4536357,243.802,30.25,5.1105633
1584,830.876,31.64,5.4372654,242.552,30.93,5.1043515
1585,829.876,34.12,5.382647,240.927,27.54,5.213787
1586,828.826,26.83,5.5306854,239.677,27.35,5.2215147
1587,827.701,15.66,5.718263,238.652,27.19,5.2376895
1588,826.601,46.42,5.2238994,237.352,28.28,5.197633
1589,825.376,24.46,5.65766,236.227,28.87,5.1492705
1590,824.051,70.48,5.2112603,234.827,29.27,5.132792
1591,822.676,80.79,5.199575,233.677,15.44,5.5360785
1592,821.351,74.43,5.2652807,232.152,24.9,5.2437286
1593,819.901,75.73,5.2605,231.052,9.81,5.701733
1594,818.451,72.37,5.318785,229.952,6.99,5.685743
1595,816.851,70.71,5.337981,228.827,7.03,5.6755133
1596,815.276,69.89,5.324792,228.027,7.03,5.674081
1597,813.951,79.23,5.226573,227.102,4.22,5.5407257
1598,812.651,79.4,5.2340345,226.377,2.7,5.3821573
1599,811.051,82.72,5.240156,225.752,3.35,5.3076878
1600,809.701,83.18,5.2397227,225.202,7.4049997,5.137049
1601,808.051,76.06,5.2940984,224.627,3.34,5.37664
1602,806.701,78.53,5.276213,224.077,3.34,5.425567
1603,805.176,80.48,5.266234,223.577,3.41,5.46447
1604,803.901,74.02,5.322137,223.027,3.41,5.487261
1605,802.376,76.72,5.282625,222.377,6.89,5.435724
1606,801.076,70.56,5.321142,221.827,9.17,5.3226275
1607,799.776,49.86,5.558806,221.177,2.4099998,5.3727665
1608,798.451,29.26,5.794023,220.677,6.61,5.4701853
1609,797.201,54.67,5.4744377,220.077,12.900001,5.316113
1610,796.026,43.95,5.5653677,219.102,19.5,5.087434
1611,794.826,40.61,5.4527454,217.777,19.51,5.0955343
1612,793.676,37.39,5.508835,216.677,21.03,5.075987
1613,792.526,35.51,5.543929,215.177,13.75,5.3766804
1614,791.451,37.71,5.3271136,214.127,7.66,5.671906
1615,790.226,42.71,5.2312417,213.227,5.67,5.6719575
1616,789.151,42.99,5.2279606,212.502,7.88,5.647139
1617,788.001,38.74,5.3001842,211.627,10.15,5.2207966
1618,786.926,26.66,5.557494,210.452,10.17,5.0513163
1619,785.626,69.1,5.22348,208.227,8.53,5.23957
1620,784.226,65.86,5.254299,207.277,7.19,5.325026
1621,783.001,60.1,5.3242073,206.477,9.19,5.184091
1622,781.651,58.36,5.3473005,205.627,10.45,5.091402
1623,780.176,62.9,5.2910237,204.802,12.07,5.020523
1624,778.901,63.34,5.273536,203.902,13.5,5.016515
1625,777.501,64.1,5.2484117,203.102,13.5,5.084111
1626,776.101,58.67,5.30661,201.877,14.56,5.066483
1627,774.651,50.83,5.412317,201.002,14.56,5.101979
1628,773.301,64.95,5.2429595,199.977,13.91,5.146768
1629,771.926,74.43,5.26477,198.977,14.34,5.1342473
1630,770.576,77.43,5.2301993,198.027,14.34,5.1381283
1631,769.151,73.85,5.271175,197.127,13.12,5.175361
1632,767.676,75.92,5.2553616,196.077,11.01,5.2738037
1633,766.426,69.99,5.305544,195.152,9.67,5.3465376
1634,765.101,76.39,5.2392516,194.177,8.32,5.3845725
1635,763.576,37.95,5.687667,193.377,8.42,5.298517
1636,762.151,49.81,5.532683,192.602,7.38,5.251222
1637,760.776,50.19,5.524316,191.702,6.18,5.2715335
1638,759.601,51.74,5.5142064,190.977,6.18,5.2216887
1639,758.326,50.96,5.299481,190.327,6.62,5.1541314
1640,757.101,47.26,5.296465,189.602,8.53,5.0050974
1641,755.876,52.48,5.2225833,188.652,10.12,4.9817348
1642,754.626,50.66,5.2505574,187.827,10.45,5.027093
1643,753.301,50.83,5.242143,186.827,10.5,5.0748663
1644,752.126,52.76,5.229794,185.777,11.43,5.0529613
1645,750.851,45.53,5.32346,184.952,12.43,5.04107
1646,749.701,42.13,5.383339,184.002,12.43,5.0884323
1647,748.601,38.44,5.448615,182.852,12.75,5.115344
1648,747.651,26.44,5.6755924,181.727,17.63,5.045979
1649,746.451,19.67,5.7836704,180.702,19.29,5.076517
1650,742.076,57.38,5.213916,179.652,19.03,5.113042
1651,733.826,60.21,5.1958055,178.477,15.45,5.2690206
1652,732.551,58.78,5.2206597,176.427,19.11,5.1431446
1653,730.176,59.11,5.211134,175.277,18.97,5.144791
1654,727.701,63.75,5.2158575,174.177,16.62,5.2181325
1655,726.351,48.58,5.406289,173.127,15.94,5.2478795
1656,725.151,45.46,5.4603286,171.902,6.98,5.618589
1657,723.876,10.47,5.636192,170.702,13.85,5.3001204
1658,722.826,21.79,5.7986093,169.577,12.99,5.253846
1659,721.776,29.17,5.71052,168.652,11.51,5.2834578
1660,720.851,27.18,5.5699244,167.752,17.71,5.0347056
1661,719.801,24.07,5.6426086,167.002,17.71,5.087459
1662,718.726,30.7,5.2112627,165.977,4.98,5.6237235
1663,717.851,29.68,5.233992,160.952,3.77,5.5696177
1664,888.326,26.32,5.832817,330.702,33.47,5.308739
1665,887.101,26.48,5.837509,328.127,53.69,5.1512585
1666,886.201,23.26,5.4023995,326.852,90.5,5.1895685
1667,885.176,21.57,5.4138966,320.802,93.4,5.1669073
1668,884.226,15.79,5.601752,318.002,86.63,5.2172422
1669,883.326,24.05,5.3024054,315.252,16.66,5.5589633
1670,882.501,30.96,5.252386,313.027,68.5,5.368142
1671,881.676,16.5,5.6576295,311.002,69.56,5.3483515
1672,880.626,48.74,5.279556,308.902,69.06,5.290756
1673,879.776,46.55,5.284153,306.627,68.84,5.238794
1674,878.576,50.47,5.218427,304.077,68.68,5.1615744
1675,877.501,43.83,5.294554,302.202,66.81,5.212985
1676,876.151,43.15,5.294189,300.202,52.3,5.3736105
1677,875.001,44.24,5.336525,297.452,70.74,5.1533895
1678,873.751,41.89,5.3767724,294.677,52.4,5.3559875
1679,872.501,22.89,5.7040973,291.627,45.41,5.4381227
1680,871.351,28.45,5.5456505,289.502,58.12,5.263366
1681,870.051,28.41,5.533576,288.027,53.39,5.3430996
1682,869.176,28.54,5.519387,286.652,52.21,5.2138
1683,868.201,19.29,5.717944,285.277,53.42,5.2032375
1684,867.301,15.36,5.6362643,283.202,53.39,5.214929
1685,866.251,51.39,5.221101,281.327,57.26,5.1233435
1686,864.626,61.55,5.216446,279.277,58.56,5.117763
1687,863.351,65.87,5.21125,277.177,51.93,5.2046523
1688,861.976,57.11,5.31815,274.702,34.02,5.4948444
1689,860.476,57.33,5.309666,273.077,14.45,5.6980457
1690,859.126,56.2,5.3530617,271.627,26.49,5.643167
1691,857.701,58.51,5.329644,270.077,20.87,5.685183
1692,856.326,58.84,5.239212,269.002,22.65,5.6565366
1693,854.876,69.16,5.2434835,267.502,22.01,5.3935113
1694,853.501,68.28,5.2485332,266.377,21.47,5.2769423
1695,852.001,71.37,5.244217,265.377,24.21,5.13559
1696,850.701,67.97,5.2745767,264.252,26.96,5.115205
1697,849.226,62.38,5.326026,262.952,17.49,5.386732
1698,847.901,48.8,5.4933543,261.552,27.11,5.1179543
1699,846.451,51.45,5.458031,260.352,26.09,5.1571126
1700,845.351,57.29,5.366898,259.127,23.42,5.2434616
1701,843.876,61.0,5.30909,257.977,22.67,5.2710857
1702,842.726,63.1,5.2321506,256.627,30.49,5.1045866
1703,841.376,58.04,5.2924914,255.477,29.06,5.1432595
1704,840.101,52.65,5.3625913,254.202,29.36,5.158947
1705,838.876,28.12,5.7367506,252.302,28.82,5.187882
1706,837.576,35.94,5.6210837,250.902,26.21,5.2315097
1707,836.351,37.95,5.576406,249.502,24.83,5.2410855
1708,835.151,41.55,5.460319,248.002,24.73,5.2352867
1709,834.051,41.93,5.272013,246.602,28.4,5.1358476
1710,832.951,31.34,5.4333124,245.177,28.66,5.128339
1711,831.901,30.6,5.4469905,243.777,30.25,5.1044
1712,830.851,31.64,5.4312205,242.452,30.93,5.098062
1713,829.826,34.12,5.376963,240.902,27.54,5.206883
1714,828.801,26.83,5.5238795,239.602,27.35,5.2145977
1715,827.676,15.66,5.706525,238.627,27.19,5.2310667
1716,826.576,46.42,5.21913,237.252,28.28,5.1907816
1717,825.351,24.46,5.6502633,236.202,28.87,5.1425176
1718,824.026,70.48,5.207818,234.752,29.27,5.1267195
1719,822.651,80.79,5.2043557,233.627,15.44,5.5234942
1720,821.276,74.43,5.2624164,232.102,24.9,5.236111
1721,819.826,75.73,5.25776,231.027,9.81,5.687323
1722,818.376,72.37,5.316067,229.877,6.99,5.6703706
1723,816.801,70.71,5.3352175,228.802,7.03,5.661533
1724,815.176,69.89,5.3219466,228.002,7.03,5.6535645
1725,813.851,79.23,5.229049,227.077,4.22,5.5042453
1726,812.576,79.4,5.2315564,226.352,2.7,5.33288
1727,810.976,82.72,5.2402368,225.702,11.46,4.8964562
1728,809.676,83.18,5.2375712,225.177,3.35,5.262642
1729,808.001,76.06,5.291528,224.577,8.235,5.174647
1730,806.651,78.53,5.273734,224.052,3.34,5.3787346
1731,805.126,80.48,5.2637506,223.552,3.41,5.422004
1732,803.851,74.02,5.3195515,223.002,3.41,5.4443154
1733,802.301,76.72,5.2800455,222.352,8.6449995,5.3180118
1734,801.001,70.56,5.318374,221.802,6.916667,5.408696
1735,799.701,49.86,5.554318,221.152,2.4099998,5.3307705
1736,798.401,29.26,5.788602,220.652,10.803333,5.2534456
1737,797.051,54.67,5.470799,220.052,6.61,5.5526996
1738,795.976,42.940002,5.5759706,218.977,17.565,5.148136
1739,794.776,40.61,5.4471946,217.727,19.51,5.0831356
1740,793.626,37.39,5.5031276,216.652,21.03,5.065138
1741,792.476,35.51,5.538717,215.127,13.75,5.362184
1742,791.401,37.71,5.322192,214.102,7.66,5.6531262
1743,790.176,42.71,5.2295623,213.177,5.67,5.651942
1744,789.126,42.99,5.223285,212.427,7.88,5.6274896
1745,787.976,38.74,5.2952065,211.602,10.15,5.19981
1746,786.851,26.66,5.550184,210.402,10.17,5.030994
1747,785.601,69.1,5.220616,208.177,8.53,5.2162433
1748,784.176,65.86,5.2511387,207.252,7.19,5.3011293
1749,782.951,62.14,5.296347,206.427,9.19,5.16335
1750,781.576,58.36,5.3438077,205.602,10.45,5.0732727
1751,780.126,62.9,5.2874494,204.777,12.07,5.005455
1752,778.801,63.34,5.2703815,203.877,13.5,5.003352
1753,777.401,64.1,5.2453914,203.052,13.5,5.0695004
1754,776.001,58.67,5.3034143,201.852,14.56,5.0546985
1755,774.626,50.83,5.408384,200.952,14.63,5.085663
1756,773.276,64.95,5.239816,199.952,13.19,5.1657166
1757,771.901,74.43,5.2618556,198.952,14.34,5.121024
1758,770.526,77.43,5.229133,198.002,14.34,5.124698
1759,769.051,73.85,5.268154,197.052,13.12,5.161135
1760,767.626,75.92,5.252667,196.052,11.01,5.2575045
1761,766.401,69.99,5.302832,195.127,9.67,5.328156
1762,765.026,76.39,5.236651,194.152,8.32,5.3635306
1763,763.501,37.95,5.682469,193.352,8.42,5.2768044
1764,762.101,49.81,5.528847,192.552,7.38,5.2270484
1765,760.701,50.19,5.520565,191.677,6.18,5.2438035
1766,759.551,51.74,5.510431,190.952,6.62,5.1612396
1767,758.226,50.96,5.294284,190.302,6.62,5.1262393
1768,757.001,47.26,5.2921867,189.552,8.53,4.983098
1769,755.801,52.48,5.2194247,188.552,10.12,4.9628444
1770,754.551,50.66,5.246598,187.802,10.45,5.0079546
1771,753.226,50.83,5.2384534,186.802,10.5,5.0561404
1772,752.076,52.76,5.2262015,185.727,11.43,5.0367537
1773,750.826,45.53,5.3185534,184.902,12.43,5.0266767
1774,749.651,42.13,5.378141,183.977,12.725,5.0591154
1775,748.576,38.44,5.443426,182.777,12.75,5.100355
1776,747.576,26.44,5.6682515,181.702,17.63,5.043136
1777,746.326,19.67,5.7751617,180.677,19.29,5.066622
1778,742.026,57.38,5.2103157,179.527,19.03,5.1020546
1779,733.801,60.21,5.19903,178.452,15.45,5.2564015
1780,732.476,58.78,5.216998,176.402,19.11,5.1334863
1781,730.126,59.11,5.2075605,175.177,18.97,5.134591
1782,727.576,63.75,5.2134027,174.102,16.62,5.2067075
1783,726.326,48.58,5.4019246,173.077,15.94,5.2364073
1784,725.101,45.46,5.455829,171.827,6.98,5.603375
1785,723.751,10.47,5.626436,170.577,13.85,5.2858677
1786,722.801,21.79,5.7919426,169.552,12.99,5.238026
1787,721.751,29.17,5.7045207,168.602,11.51,5.2665186
1788,720.801,27.18,5.562761,167.727,17.71,5.0342464
1789,719.776,24.07,5.634506,166.977,17.71,5.0752497
1790,718.701,30.7,5.205668,161.902,8.63,5.5043573
1791,717.801,29.68,5.2271237,160.927,3.77,5.5458894
1792,888.301,26.32,5.825034,330.652,33.47,5.3008533
1793,887.001,26.48,5.829778,328.077,53.69,5.1452866
1794,886.076,23.26,5.391065,326.752,90.5,5.186289
1795,885.151,21.57,5.401648,320.402,93.4,5.1637235
